Lines,Lon,VehicleNumber,Time,Lat
225,21.115596,1000,2024-02-13 18:12:18,52.234521
213,21.1869396,1001,2024-02-13 20:46:10,52.1840538
225,21.1156568,1002,2024-02-13 18:43:11,52.2345381
213,21.1903921,1003,2024-02-13 20:46:14,52.1837511
213,21.102303,1004,2024-02-13 20:46:10,52.222791
213,21.1024341,1005,2024-02-13 20:46:10,52.2227205
219,21.0993013,1006,2024-02-13 20:46:14,52.2215506
225,21.115459,1007,2024-02-13 20:46:09,52.234451
L-8,21.0378335,10071,2024-02-13 20:46:15,52.3970733
L31,21.1957061,10072,2024-02-13 20:45:34,52.4262566
L49,20.8851181,10073,2024-02-13 20:46:11,52.4098545
L23,21.0542388,10074,2024-02-13 20:46:13,52.0698396
L-8,21.1586565,10075,2024-02-13 19:45:59,52.4321228
213,21.188646,1008,2024-02-13 20:46:15,52.1499435
311,21.0889346,1009,2024-02-13 20:46:13,52.2220261
219,21.187828,1010,2024-02-13 20:46:07,52.183963
213,21.115073,1011,2024-02-13 13:53:42,52.234709
219,21.115521,1012,2024-02-13 20:45:50,52.234548
225,21.115611,1013,2024-02-13 17:39:03,52.234524
219,21.1141668,1014,2024-02-13 20:46:12,52.2136508
163,20.995926,1020,2024-02-13 19:24:23,52.188526
263,20.997978,1021,2024-02-13 20:27:53,52.18605
339,20.995956,1022,2024-02-13 19:33:37,52.188522
239,20.9952716,1023,2024-02-13 20:17:11,52.1882391
192,20.9959376,1024,2024-02-13 20:15:19,52.1872587
108,21.0372649,1025,2024-02-13 20:46:16,52.2177506
108,21.043408,1026,2024-02-13 20:46:16,52.1752679
208,20.9952324,1027,2024-02-13 20:31:17,52.1876519
108,21.023832,1028,2024-02-13 20:46:15,52.1796467
108,21.023367,1029,2024-02-13 20:46:16,52.228329
163,20.995796,1030,2024-02-13 19:19:52,52.188503
339,20.998022,1031,2024-02-13 20:31:49,52.186142
339,20.995953,1032,2024-02-12 06:33:42,52.187172
192,20.9958722,1034,2024-02-13 20:05:53,52.1884846
208,20.995863,1035,2024-02-13 20:16:34,52.188431
200,20.99542,1036,2024-02-13 20:22:11,52.188118
339,20.997866,1037,2024-02-13 19:36:37,52.186352
163,20.9960204,1038,2024-02-13 20:10:45,52.188471
200,20.995634,1039,2024-02-13 19:09:41,52.188541
204,21.045345,1040,2024-02-13 18:16:44,52.264453
107,21.044576,1041,2024-02-13 20:45:58,52.221299
204,21.044619,1042,2024-02-13 19:18:36,52.264863
107,21.0472483,1043,2024-02-13 20:46:09,52.2638
107,20.9793617,1044,2024-02-13 20:46:00,52.244515
107,21.05143,1045,2024-02-13 20:46:10,52.1978283
204,21.048259,1046,2024-02-13 20:45:59,52.263311
204,21.045621,1048,2024-02-13 18:59:06,52.264361
204,21.045829,1049,2024-02-13 20:45:58,52.26485
208,20.9563517,1050,2024-02-13 20:46:07,52.2021067
208,20.975566,1051,2024-02-13 20:46:08,52.210193
228,20.921326,1053,2024-02-13 16:34:58,52.197151
228,20.893808,1054,2024-02-13 20:45:59,52.200634
228,20.979228,1055,2024-02-13 20:46:13,52.184063
207,20.918528,1056,2024-02-13 08:52:19,52.196728
207,20.919635,1058,2024-02-13 07:31:20,52.1969033
228,20.912785,1059,2024-02-13 20:46:16,52.2081599
208,20.9756527,1060,2024-02-13 20:46:15,52.2103201
108,21.0641382,1061,2024-02-13 20:46:12,52.1864694
164,20.995371,1062,2024-02-13 20:30:12,52.188198
192,20.998013,1063,2024-02-13 20:34:30,52.186069
208,20.9950506,1064,2024-02-13 19:18:54,52.1883474
164,20.9957022,1065,2024-02-13 20:11:24,52.1884617
107,21.056013,1066,2024-02-13 20:46:15,52.193344
209,20.995083,1067,2024-02-13 19:59:06,52.188202
239,20.995576,1068,2024-02-13 20:11:06,52.1880151
107,21.046759,1069,2024-02-13 20:46:16,52.213718
107,21.0831031,1070,2024-02-13 20:46:15,52.1905642
192,20.995144,1071,2024-02-13 20:46:15,52.188259
192,20.9979787,1072,2024-02-13 20:30:26,52.1861689
107,21.006403,1073,2024-02-13 20:46:15,52.238239
208,20.9951694,1074,2024-02-13 20:16:44,52.1883499
263,21.093019,1075,2024-02-13 20:46:15,52.160751
108,21.074503,1076,2024-02-13 20:46:16,52.206341
200,20.9961407,1077,2024-02-13 19:34:55,52.187068
107,21.0066319,1078,2024-02-13 20:46:15,52.2383834
192,20.995636,1079,2024-02-13 19:13:54,52.188484
106,21.0460728,1101,2024-02-13 17:18:53,52.2649525
338,21.045216,1102,2024-02-13 18:24:31,52.264556
170,21.0446093,1106,2024-02-13 18:35:24,52.2648708
338,21.04494,1109,2024-02-13 18:42:13,52.264726
338,21.0446775,1110,2024-02-13 18:27:50,52.2646855
178,21.045296,1112,2024-02-13 20:27:29,52.264858
106,21.0445693,1115,2024-02-13 19:06:40,52.2645686
181,21.046565,1117,2024-02-13 17:03:32,52.264018
169,21.0328861,1118,2024-02-13 20:46:11,52.2960521
240,21.118833,1119,2024-02-13 20:45:59,52.338206
L27,21.1805416,11201,2024-02-13 18:57:11,52.4218813
L27,21.180492,11202,2024-02-13 19:40:24,52.4218688
251,21.10302,1200,2024-02-13 20:46:15,52.125244
166,21.0530305,1201,2024-02-13 20:46:15,52.1540419
139,21.033199,1202,2024-02-13 20:46:13,52.177216
218,21.0016369,1203,2024-02-13 20:46:15,52.1833547
106,20.9651642,1204,2024-02-13 20:46:16,52.2476492
106,21.0192939,1205,2024-02-13 20:46:15,52.2463294
168,21.1033889,1206,2024-02-13 20:46:15,52.2339332
263,21.106791,1208,2024-02-13 20:46:15,52.176929
263,21.0491047,1209,2024-02-13 20:46:16,52.1782182
263,21.0523982,1211,2024-02-13 20:46:13,52.150068
166,21.0272236,1212,2024-02-13 20:46:16,52.2598734
739,20.9955579,1213,2024-02-13 19:28:32,52.1884704
166,20.9979141,1214,2024-02-13 19:04:03,52.1863109
106,21.025131,1216,2024-02-13 20:46:15,52.241514
106,20.9870924,1217,2024-02-13 20:46:15,52.2340184
168,20.995777,1218,2024-02-13 20:46:11,52.192886
739,20.995546,1219,2024-02-13 20:46:16,52.188087
106,20.966078,1220,2024-02-13 20:46:15,52.233261
118,21.00247,1221,2024-02-13 20:46:16,52.209774
319,20.9979386,1222,2024-02-13 13:30:54,52.1863912
263,21.0482902,1223,2024-02-13 20:46:15,52.1509032
218,21.0020494,1224,2024-02-13 20:46:16,52.1786727
117,21.0468625,1400,2024-02-13 20:46:11,52.2646263
197,20.9300755,1401,2024-02-13 20:46:11,52.2249126
147,21.063332,1411,2024-02-13 20:46:16,52.228252
115,21.2422772,1412,2024-02-13 20:46:16,52.1699066
119,21.104399,1413,2024-02-13 20:46:14,52.212456
146,21.117068,1414,2024-02-13 16:11:26,52.232981
702,21.1150061,1415,2024-02-13 07:15:08,52.234655
153,21.1182927,1416,2024-02-13 20:46:14,52.2343007
119,21.132799,1417,2024-02-13 20:46:14,52.21397
