Lines,Lon,VehicleNumber,Time,Lat
225,21.115596,1000,2024-02-13 18:12:18,52.234521
213,21.2296028,1001,2024-02-13 19:51:57,52.1815228
225,21.1156568,1002,2024-02-13 18:43:11,52.2345381
213,21.102338,1003,2024-02-13 19:51:51,52.222785
213,21.171315,1004,2024-02-13 19:52:00,52.1898966
213,21.1887265,1005,2024-02-13 19:51:56,52.1498465
219,21.1882008,1006,2024-02-13 19:52:03,52.1839911
225,21.116185,1007,2024-02-13 19:51:53,52.234798
L-8,20.9503635,10071,2024-02-13 19:52:00,52.4048878
L31,21.0306635,10072,2024-02-13 19:51:58,52.4310878
L49,20.8851256,10073,2024-02-13 19:51:56,52.4098555
L23,21.0224426,10074,2024-02-13 19:51:58,52.0681993
L-8,21.1586565,10075,2024-02-13 19:45:59,52.4321228
213,21.0913978,1008,2024-02-13 19:51:59,52.2226323
311,21.073354,1009,2024-02-13 19:51:47,52.254493
219,21.1054081,1010,2024-02-13 19:52:02,52.2340136
213,21.115073,1011,2024-02-13 13:53:42,52.234709
219,21.102488,1012,2024-02-13 19:51:59,52.222745
225,21.115611,1013,2024-02-13 17:39:03,52.234524
219,21.1195538,1014,2024-02-13 19:51:58,52.2149081
163,20.995926,1020,2024-02-13 19:24:23,52.188526
263,21.049488,1021,2024-02-13 19:51:58,52.15062
339,20.995956,1022,2024-02-13 19:33:37,52.188522
239,21.0325087,1023,2024-02-13 19:52:00,52.1574949
192,20.99576,1024,2024-02-13 19:51:57,52.187222
108,21.069159,1025,2024-02-13 19:51:58,52.181622
108,21.04591,1026,2024-02-13 19:52:00,52.215263
208,20.9750644,1027,2024-02-13 19:51:57,52.2010709
108,21.0234572,1028,2024-02-13 19:51:58,52.2284662
108,21.024174,1029,2024-02-13 19:51:54,52.1796
163,20.995796,1030,2024-02-13 19:19:52,52.188503
339,21.014488,1031,2024-02-13 19:51:59,52.189079
339,20.995953,1032,2024-02-12 06:33:42,52.187172
192,20.9959134,1034,2024-02-13 19:52:00,52.1884914
208,20.995823,1035,2024-02-13 19:51:56,52.187382
200,20.993838,1036,2024-02-13 19:51:48,52.186728
339,20.997866,1037,2024-02-13 19:36:37,52.186352
163,20.996004,1038,2024-02-13 19:52:00,52.188473
200,20.995634,1039,2024-02-13 19:09:41,52.188541
204,21.045345,1040,2024-02-13 18:16:44,52.264453
107,20.99151,1041,2024-02-13 19:51:54,52.244785
204,21.044619,1042,2024-02-13 19:18:36,52.264863
107,21.039135,1043,2024-02-13 19:51:50,52.2062167
107,21.085143,1044,2024-02-13 19:51:58,52.193215
107,21.01633,1045,2024-02-13 19:51:45,52.2306283
204,21.0670833,1046,2024-02-13 19:51:58,52.3234017
204,21.045621,1048,2024-02-13 18:59:06,52.264361
204,21.03121,1049,2024-02-13 19:51:55,52.293476
208,20.9447517,1050,2024-02-13 19:51:53,52.2066983
208,20.970391,1051,2024-02-13 19:51:43,52.204225
228,20.921326,1053,2024-02-13 16:34:58,52.197151
228,20.924714,1054,2024-02-13 19:51:57,52.206741
228,20.893088,1055,2024-02-13 19:51:50,52.200366
207,20.918528,1056,2024-02-13 08:52:19,52.196728
207,20.919635,1058,2024-02-13 07:31:20,52.1969033
228,20.96362,1059,2024-02-13 19:51:48,52.1960716
208,20.9637044,1060,2024-02-13 19:52:00,52.2079739
108,21.076279,1061,2024-02-13 19:51:55,52.209621
164,21.007629,1062,2024-02-13 19:51:49,52.183807
192,21.023088,1063,2024-02-13 19:51:57,52.181667
208,20.9950506,1064,2024-02-13 19:18:54,52.1883474
164,20.99579,1065,2024-02-13 19:51:56,52.188461
107,20.979134,1066,2024-02-13 19:52:00,52.244465
209,20.9951717,1067,2024-02-13 10:47:57,52.1881894
239,20.9955729,1068,2024-02-13 19:52:00,52.1880512
107,21.048143,1069,2024-02-13 19:51:59,52.207573
107,20.9793036,1070,2024-02-13 19:51:59,52.2445426
192,21.065271,1071,2024-02-13 19:52:00,52.131985
192,20.995796,1072,2024-02-13 19:51:59,52.17609
107,21.051603,1073,2024-02-13 19:51:57,52.197968
208,20.9951117,1074,2024-02-13 11:09:26,52.1883895
263,21.0638097,1075,2024-02-13 19:52:00,52.1515326
108,21.059534,1076,2024-02-13 19:51:55,52.184155
200,20.9961407,1077,2024-02-13 19:34:55,52.187068
107,21.085129,1078,2024-02-13 19:51:58,52.193401
192,20.995636,1079,2024-02-13 19:13:54,52.188484
106,21.0460728,1101,2024-02-13 17:18:53,52.2649525
338,21.045216,1102,2024-02-13 18:24:31,52.264556
170,21.0446093,1106,2024-02-13 18:35:24,52.2648708
338,21.04494,1109,2024-02-13 18:42:13,52.264726
338,21.0446775,1110,2024-02-13 18:27:50,52.2646855
178,20.984071,1112,2024-02-13 19:51:47,52.238646
106,21.0445693,1115,2024-02-13 19:06:40,52.2645686
181,21.046565,1117,2024-02-13 17:03:32,52.264018
169,21.0434255,1118,2024-02-13 19:51:55,52.2503815
240,21.110418,1119,2024-02-13 19:51:57,52.329471
L27,21.1805416,11201,2024-02-13 18:57:11,52.4218813
L27,21.180492,11202,2024-02-13 19:40:24,52.4218688
139,21.046165,1200,2024-02-13 19:52:00,52.1749
166,21.027033,1201,2024-02-13 19:51:58,52.260048
251,21.1005967,1202,2024-02-13 19:51:59,52.1342872
218,21.0246837,1203,2024-02-13 19:52:00,52.1908597
106,21.019308,1204,2024-02-13 19:52:00,52.246437
106,20.9650752,1205,2024-02-13 19:52:00,52.2480122
168,21.001205,1206,2024-02-13 19:51:59,52.197941
263,21.09848,1208,2024-02-13 19:51:56,52.182583
263,21.033906,1209,2024-02-13 19:51:42,52.148473
263,21.048985,1211,2024-02-13 19:51:57,52.178295
166,21.061792,1212,2024-02-13 19:52:00,52.140968
739,20.9955579,1213,2024-02-13 19:28:32,52.1884704
166,20.9979141,1214,2024-02-13 19:04:03,52.1863109
106,20.981609,1216,2024-02-13 19:51:52,52.233294
106,21.0267389,1217,2024-02-13 19:51:58,52.2375661
168,21.095482,1218,2024-02-13 19:51:56,52.23103
739,21.017799,1219,2024-02-13 19:52:00,52.145424
106,21.004139,1220,2024-02-13 19:52:00,52.237476
118,21.015511,1221,2024-02-13 19:51:59,52.219112
319,20.9979386,1222,2024-02-13 13:30:54,52.1863912
263,21.106461,1223,2024-02-13 19:51:53,52.169952
218,21.015066,1224,2024-02-13 19:52:00,52.179966
117,21.0866261,1400,2024-02-13 19:51:57,52.2229643
197,20.9757111,1401,2024-02-13 19:51:55,52.2895738
147,21.052168,1411,2024-02-13 19:51:53,52.237877
115,21.170479,1412,2024-02-13 19:51:57,52.270554
119,21.143934,1413,2024-02-13 19:51:59,52.214157
146,21.117068,1414,2024-02-13 16:11:26,52.232981
702,21.1150061,1415,2024-02-13 07:15:08,52.234655
153,21.17705,1416,2024-02-13 19:51:59,52.256878
119,21.000196,1417,2024-02-13 19:52:00,52.206139
117,21.027,1418,2024-02-13 19:51:58,52.233006
319,21.115016,1419,2024-02-13 15:36:06,52.234498
730,21.114394,1420,2024-02-13 19:50:44,52.234065
117,21.102385,1421,2024-02-13 19:52:00,52.222187
119,21.03941,1422,2024-02-13 19:52:00,52.202255
153,21.170389,1424,2024-02-13 19:51:59,52.276871
183,21.1277529,1425,2024-02-13 19:51:59,52.234117
153,21.159683,1426,2024-02-13 19:51:58,52.257862
319,21.1169987,1427,2024-02-13 19:22:03,52.2330344
146,21.048468,1428,2024-02-13 19:52:00,52.247711
142,21.117109,1429,2024-02-13 19:51:57,52.2330229
183,21.118196,1430,2024-02-13 19:51:58,52.234383
303,21.0455475,1500,2024-02-13 17:43:38,52.2644845
240,21.0597905,1501,2024-02-13 19:51:55,52.3040131
303,21.045461,1502,2024-02-13 18:09:43,52.2643183
170,21.0460796,1505,2024-02-13 16:27:11,52.2645338
118,21.0319571,1506,2024-02-13 19:51:56,52.2300826
118,21.0449071,1508,2024-02-13 19:13:51,52.2646406
166,21.0387335,1509,2024-02-13 19:51:59,52.2516088
166,21.0561141,1513,2024-02-13 19:51:51,52.15261
173,21.087274,1519,2024-02-13 19:51:54,52.2449411
168,21.112638,1520,2024-02-13 19:51:42,52.236241
146,21.183616,1521,2024-02-13 19:51:45,52.155741
319,21.1177833,1522,2024-02-13 19:51:57,52.2346683
147,21.113759,1523,2024-02-13 19:51:56,52.204133
146,21.204665,1524,2024-02-13 19:51:48,52.15948
146,21.095975,1525,2024-02-13 19:51:58,52.218245
168,21.117294,1526,2024-02-13 18:52:49,52.233056
730,21.291521,1527,2024-02-13 19:51:40,52.177649
115,21.159495,1528,2024-02-13 19:51:58,52.2314283
319,21.116965,1529,2024-02-13 19:47:15,52.233023
183,21.116058,1530,2024-02-13 15:42:25,52.234315
218,20.988716,1532,2024-02-13 19:51:43,52.184251
218,20.993815,1533,2024-02-13 19:51:53,52.1887833
739,20.995468,1534,2024-02-13 17:08:46,52.188096
218,21.023963,1535,2024-02-13 19:51:59,52.179819
123,21.046196,1536,2024-02-13 19:36:26,52.264588
166,21.0419517,1537,2024-02-13 19:51:57,52.1710233
122,20.9763,1538,2024-02-13 19:51:56,52.2898267
126,20.9526933,1539,2024-02-13 19:51:48,52.3172233
123,21.0507583,1540,2024-02-13 19:51:54,52.252475
166,21.030291,1541,2024-02-13 19:51:49,52.207556
122,20.9342483,1542,2024-02-13 19:51:49,52.2712467
736,20.923155,1543,2024-02-13 19:51:59,52.3979817
122,20.900441,1544,2024-02-13 19:51:53,52.239173
123,21.05076,1545,2024-02-13 19:51:53,52.252528
122,21.0464117,1546,2024-02-13 19:51:50,52.264255
181,20.978515,1548,2024-02-13 19:51:52,52.2785483
123,21.084138,1549,2024-02-13 19:51:41,52.247293
122,21.0472417,1550,2024-02-13 19:51:53,52.263755
338,21.046736,1551,2024-02-13 17:53:28,52.263979
181,20.8999667,1552,2024-02-13 19:51:54,52.2971933
122,20.900759,1553,2024-02-13 19:51:55,52.23906
178,21.045108,1554,2024-02-13 17:31:15,52.265131
123,21.045805,1555,2024-02-13 19:39:40,52.264236
169,21.051747,1800,2024-02-13 19:51:54,52.2528958
212,21.0474926,1801,2024-02-13 16:09:14,52.2644918
338,21.0482988,1802,2024-02-13 18:44:05,52.2640465
118,21.0443381,1803,2024-02-13 13:34:11,52.264707
118,21.0250288,1804,2024-02-13 19:51:59,52.241526
156,21.084515,1805,2024-02-13 19:51:55,52.2725053
303,21.0449318,1806,2024-02-13 18:35:01,52.2646331
170,21.0446373,1807,2024-02-13 19:51:56,52.2547223
126,21.0204075,1808,2024-02-13 19:51:59,52.2879761
106,21.0442813,1809,2024-02-13 19:40:12,52.2648986
169,21.0403246,1810,2024-02-13 19:51:57,52.2926498
166,21.023135,1811,2024-02-13 19:51:59,52.2298088
166,21.0335536,1812,2024-02-13 19:51:57,52.167216
197,20.9302893,1813,2024-02-13 19:51:58,52.2250963
126,21.0556781,1814,2024-02-13 19:51:57,52.297328
