Lines,Lon,VehicleNumber,Time,Lat
225,21.115596,1000,2024-02-13 18:12:18,52.234521
213,21.214439,1001,2024-02-13 20:00:56,52.1615915
225,21.1156568,1002,2024-02-13 18:43:11,52.2345381
213,21.102353,1003,2024-02-13 20:00:55,52.222741
213,21.1372931,1004,2024-02-13 20:00:56,52.2141995
213,21.211491,1005,2024-02-13 20:00:56,52.1608736
219,21.1456771,1006,2024-02-13 20:00:58,52.1868611
225,21.116003,1007,2024-02-13 20:00:55,52.234913
L-8,20.9414743,10071,2024-02-13 20:00:55,52.400577
L31,21.0346643,10072,2024-02-13 20:00:56,52.4202171
L49,20.9182711,10073,2024-02-13 20:00:55,52.3773608
L23,21.0224206,10074,2024-02-13 20:00:56,52.0682096
L-8,21.1586565,10075,2024-02-13 19:45:59,52.4321228
213,21.1255843,1008,2024-02-13 20:00:59,52.2149161
311,21.0730996,1009,2024-02-13 20:00:56,52.254993
219,21.1007228,1010,2024-02-13 20:00:53,52.2230686
213,21.115073,1011,2024-02-13 13:53:42,52.234709
219,21.1025166,1012,2024-02-13 20:00:56,52.22275
225,21.115611,1013,2024-02-13 17:39:03,52.234524
219,21.1687861,1014,2024-02-13 20:00:53,52.1989718
163,20.995926,1020,2024-02-13 19:24:23,52.188526
263,21.017691,1021,2024-02-13 20:00:55,52.157009
339,20.995956,1022,2024-02-13 19:33:37,52.188522
239,20.9976994,1023,2024-02-13 20:00:58,52.180485
192,20.9960209,1024,2024-02-13 20:00:58,52.1872326
108,21.076252,1025,2024-02-13 20:00:58,52.202564
108,21.076572,1026,2024-02-13 20:00:57,52.201305
208,20.993849,1027,2024-02-13 20:00:58,52.188885
108,21.03194,1028,2024-02-13 20:00:57,52.228886
108,21.03215,1029,2024-02-13 20:00:57,52.177433
163,20.995796,1030,2024-02-13 19:19:52,52.188503
339,20.995811,1031,2024-02-13 20:00:54,52.188065
339,20.995953,1032,2024-02-12 06:33:42,52.187172
192,20.9959022,1034,2024-02-13 20:00:57,52.1884876
208,20.995907,1035,2024-02-13 20:00:56,52.188396
200,20.995583,1036,2024-02-13 20:00:48,52.187026
339,20.997866,1037,2024-02-13 19:36:37,52.186352
163,20.996038,1038,2024-02-13 20:00:58,52.1884641
200,20.995634,1039,2024-02-13 19:09:41,52.188541
204,21.045345,1040,2024-02-13 18:16:44,52.264453
107,20.979033,1041,2024-02-13 20:00:55,52.24452
204,21.044619,1042,2024-02-13 19:18:36,52.264863
107,21.041795,1043,2024-02-13 20:00:48,52.2215567
107,21.0536867,1044,2024-02-13 20:00:46,52.1956033
107,21.0456283,1045,2024-02-13 20:00:58,52.2186883
204,21.0682883,1046,2024-02-13 20:00:56,52.3238033
204,21.045621,1048,2024-02-13 18:59:06,52.264361
204,21.029903,1049,2024-02-13 20:00:56,52.311196
208,20.9758133,1050,2024-02-13 20:00:51,52.2112167
208,20.951754,1051,2024-02-13 20:00:45,52.211431
228,20.921326,1053,2024-02-13 16:34:58,52.197151
228,20.954696,1054,2024-02-13 20:00:57,52.199093
228,20.892956,1055,2024-02-13 20:00:51,52.200298
207,20.918528,1056,2024-02-13 08:52:19,52.196728
207,20.919635,1058,2024-02-13 07:31:20,52.1969033
228,20.9391967,1059,2024-02-13 20:00:49,52.2040917
208,20.9718307,1060,2024-02-13 20:00:58,52.2059365
108,21.036243,1061,2024-02-13 20:00:57,52.220722
164,20.995731,1062,2024-02-13 20:00:58,52.187603
192,21.0076277,1063,2024-02-13 20:00:58,52.1890395
208,20.9950506,1064,2024-02-13 19:18:54,52.1883474
164,20.9957432,1065,2024-02-13 20:00:58,52.1884412
107,20.979301,1066,2024-02-13 20:00:57,52.244576
209,20.995083,1067,2024-02-13 19:59:06,52.188202
239,20.9955236,1068,2024-02-13 20:00:57,52.1880385
107,21.046978,1069,2024-02-13 20:00:58,52.1954934
107,21.0023434,1070,2024-02-13 20:00:57,52.2429517
192,21.027681,1071,2024-02-13 20:00:55,52.163334
192,20.996195,1072,2024-02-13 20:00:57,52.187996
107,21.046608,1073,2024-02-13 20:00:58,52.206894
208,20.9951117,1074,2024-02-13 11:09:26,52.1883895
263,21.100262,1075,2024-02-13 20:00:58,52.161278
108,21.0271419,1076,2024-02-13 20:00:58,52.1786146
200,20.9961407,1077,2024-02-13 19:34:55,52.187068
107,21.0851079,1078,2024-02-13 20:00:57,52.1933087
192,20.995636,1079,2024-02-13 19:13:54,52.188484
106,21.0460728,1101,2024-02-13 17:18:53,52.2649525
338,21.045216,1102,2024-02-13 18:24:31,52.264556
170,21.0446093,1106,2024-02-13 18:35:24,52.2648708
338,21.04494,1109,2024-02-13 18:42:13,52.264726
338,21.0446775,1110,2024-02-13 18:27:50,52.2646855
178,21.030336,1112,2024-02-13 20:00:48,52.252774
106,21.0445693,1115,2024-02-13 19:06:40,52.2645686
181,21.046565,1117,2024-02-13 17:03:32,52.264018
169,21.0387203,1118,2024-02-13 20:00:50,52.2682263
240,21.078295,1119,2024-02-13 20:00:57,52.322388
L27,21.1805416,11201,2024-02-13 18:57:11,52.4218813
L27,21.180492,11202,2024-02-13 19:40:24,52.4218688
251,21.023695,1200,2024-02-13 20:00:56,52.179688
166,21.0270227,1201,2024-02-13 20:00:57,52.2599947
251,21.083023,1202,2024-02-13 20:00:54,52.166512
218,21.002571,1203,2024-02-13 20:00:57,52.189018
106,21.0193602,1204,2024-02-13 20:00:58,52.246421
106,20.96504,1205,2024-02-13 20:00:58,52.24769
168,20.9956932,1206,2024-02-13 20:00:57,52.1929116
263,21.06464,1208,2024-02-13 20:00:55,52.186092
263,21.047179,1209,2024-02-13 20:00:57,52.1508225
263,21.0510757,1211,2024-02-13 20:00:58,52.1787414
166,21.046282,1212,2024-02-13 20:00:55,52.157211
739,20.9955579,1213,2024-02-13 19:28:32,52.1884704
166,20.9979141,1214,2024-02-13 19:04:03,52.1863109
106,20.965686,1216,2024-02-13 20:00:53,52.242648
106,20.99543,1217,2024-02-13 20:00:55,52.235641
168,21.068689,1218,2024-02-13 20:00:53,52.203403
739,21.0230564,1219,2024-02-13 20:00:56,52.1815707
106,21.027237,1220,2024-02-13 20:00:56,52.237682
118,21.01556,1221,2024-02-13 20:00:57,52.21909
319,20.9979386,1222,2024-02-13 13:30:54,52.1863912
263,21.069874,1223,2024-02-13 20:00:57,52.154308
218,20.9953151,1224,2024-02-13 20:00:58,52.1832749
117,21.0556283,1400,2024-02-13 20:00:52,52.2318565
197,20.9757116,1401,2024-02-13 20:00:55,52.2895716
147,21.045067,1411,2024-02-13 20:00:55,52.248417
115,21.164938,1412,2024-02-13 20:00:55,52.25386
119,21.204725,1413,2024-02-13 20:00:57,52.209759
146,21.117068,1414,2024-02-13 16:11:26,52.232981
702,21.1150061,1415,2024-02-13 07:15:08,52.234655
153,21.1770667,1416,2024-02-13 20:00:58,52.2568712
119,21.000195,1417,2024-02-13 20:00:54,52.206234
117,21.064318,1418,2024-02-13 20:00:56,52.224506
319,21.115016,1419,2024-02-13 15:36:06,52.234498
730,21.114394,1420,2024-02-13 19:50:44,52.234065
117,21.10239,1421,2024-02-13 20:00:57,52.222187
119,21.018478,1422,2024-02-13 20:00:54,52.212978
153,21.161022,1424,2024-02-13 20:00:55,52.258884
183,21.1732751,1425,2024-02-13 20:00:53,52.2506992
153,21.171135,1426,2024-02-13 20:00:53,52.277851
123,21.116982,1427,2024-02-13 20:00:55,52.233047
146,21.050606,1428,2024-02-13 20:00:56,52.237717
142,21.1170839,1429,2024-02-13 20:00:58,52.2329947
183,21.116251,1430,2024-02-13 20:00:57,52.235027
303,21.0455475,1500,2024-02-13 17:43:38,52.2644845
240,21.0790458,1501,2024-02-13 20:00:52,52.322481
303,21.045461,1502,2024-02-13 18:09:43,52.2643183
170,21.0460796,1505,2024-02-13 16:27:11,52.2645338
118,21.0153811,1506,2024-02-13 20:00:56,52.2173718
118,21.0449071,1508,2024-02-13 19:13:51,52.2646406
166,21.026306,1509,2024-02-13 20:00:47,52.259728
166,21.0616771,1513,2024-02-13 20:00:54,52.1365941
173,21.1287203,1519,2024-02-13 20:00:50,52.2351523
168,21.112439,1520,2024-02-13 20:00:45,52.236274
146,21.2052283,1521,2024-02-13 20:00:45,52.1597667
319,21.118435,1522,2024-02-13 20:00:47,52.2343233
147,21.161633,1523,2024-02-13 20:00:57,52.203538
146,21.204665,1524,2024-02-13 20:00:48,52.15948
146,21.0555633,1525,2024-02-13 20:00:54,52.2318633
168,21.117294,1526,2024-02-13 18:52:49,52.233056
730,21.334109,1527,2024-02-13 20:00:41,52.18943
115,21.1693417,1528,2024-02-13 20:00:56,52.2040783
319,21.116965,1529,2024-02-13 19:47:15,52.233023
183,21.116058,1530,2024-02-13 15:42:25,52.234315
218,21.020351,1532,2024-02-13 20:00:44,52.179771
218,21.02474,1533,2024-02-13 20:00:53,52.19083
739,20.995468,1534,2024-02-13 17:08:46,52.188096
218,21.024301,1535,2024-02-13 20:00:39,52.179756
123,21.046196,1536,2024-02-13 19:36:26,52.264588
166,21.035614,1537,2024-02-13 20:00:41,52.201324
122,20.9861417,1538,2024-02-13 20:00:54,52.2797533
126,20.9526933,1539,2024-02-13 20:00:47,52.3172233
123,21.050838,1540,2024-02-13 20:00:55,52.252515
166,21.0459217,1541,2024-02-13 20:00:54,52.1881217
122,20.924003,1542,2024-02-13 20:00:56,52.253439
736,20.937665,1543,2024-02-13 20:00:54,52.395755
122,20.9010883,1544,2024-02-13 20:00:45,52.238715
123,21.051463,1545,2024-02-13 20:00:53,52.238943
122,21.04429,1546,2024-02-13 20:00:58,52.2650733
