Lines,Lon,VehicleNumber,Time,Lat
225,21.115596,1000,2024-02-13 18:12:18,52.234521
213,21.1886975,1001,2024-02-13 20:11:01,52.1498555
225,21.1156568,1002,2024-02-13 18:43:11,52.2345381
213,21.1021883,1003,2024-02-13 20:11:02,52.2228628
213,21.093882,1004,2024-02-13 20:10:56,52.2271688
213,21.2290561,1005,2024-02-13 20:11:01,52.1734348
219,21.1584061,1006,2024-02-13 20:10:59,52.2127858
225,21.1156936,1007,2024-02-13 20:11:01,52.2348903
L-8,20.94131,10071,2024-02-13 20:10:59,52.4006373
L31,21.0347763,10072,2024-02-13 20:11:01,52.4202113
L49,20.940101,10073,2024-02-13 20:11:02,52.3582778
L23,21.0281981,10074,2024-02-13 20:11:01,52.0751846
L-8,21.1586565,10075,2024-02-13 19:45:59,52.4321228
213,21.1696568,1008,2024-02-13 20:11:00,52.1974031
311,21.0718436,1009,2024-02-13 20:10:58,52.2516678
219,21.101651,1010,2024-02-13 20:10:53,52.222952
213,21.115073,1011,2024-02-13 13:53:42,52.234709
219,21.0938365,1012,2024-02-13 20:11:01,52.2274496
225,21.115611,1013,2024-02-13 17:39:03,52.234524
219,21.1779875,1014,2024-02-13 20:10:58,52.1841985
163,20.995926,1020,2024-02-13 19:24:23,52.188526
263,20.9989904,1021,2024-02-13 20:11:01,52.188928
339,20.995956,1022,2024-02-13 19:33:37,52.188522
239,20.9956927,1023,2024-02-13 20:11:02,52.1874966
192,20.9960854,1024,2024-02-13 20:11:02,52.1871474
108,21.0442599,1025,2024-02-13 20:10:59,52.2161217
108,21.064219,1026,2024-02-13 20:11:02,52.18639
208,20.995478,1027,2024-02-13 20:11:00,52.187592
108,21.059401,1028,2024-02-13 20:10:59,52.212761
108,21.064667,1029,2024-02-13 20:11:00,52.185871
163,20.995796,1030,2024-02-13 19:19:52,52.188503
339,20.997938,1031,2024-02-13 20:11:01,52.186169
339,20.995953,1032,2024-02-12 06:33:42,52.187172
192,20.9958722,1034,2024-02-13 20:05:53,52.1884846
208,20.995943,1035,2024-02-13 20:10:59,52.1884
200,20.995556,1036,2024-02-13 20:10:59,52.188187
339,20.997866,1037,2024-02-13 19:36:37,52.186352
163,20.9960204,1038,2024-02-13 20:10:45,52.188471
200,20.995634,1039,2024-02-13 19:09:41,52.188541
204,21.045345,1040,2024-02-13 18:16:44,52.264453
107,20.979064,1041,2024-02-13 20:10:56,52.24457
204,21.044619,1042,2024-02-13 19:18:36,52.264863
107,21.0080683,1043,2024-02-13 20:11:02,52.2361767
107,21.0465583,1044,2024-02-13 20:10:57,52.2068733
107,21.04632,1045,2024-02-13 20:10:54,52.199435
204,21.0671183,1046,2024-02-13 20:10:56,52.3232683
204,21.045621,1048,2024-02-13 18:59:06,52.264361
204,21.059578,1049,2024-02-13 20:10:56,52.324745
208,20.9726433,1050,2024-02-13 20:10:52,52.2067567
208,20.975653,1051,2024-02-13 20:10:45,52.210351
228,20.921326,1053,2024-02-13 16:34:58,52.197151
228,20.979281,1054,2024-02-13 20:10:57,52.184171
228,20.892983,1055,2024-02-13 20:10:51,52.20027
207,20.918528,1056,2024-02-13 08:52:19,52.196728
207,20.919635,1058,2024-02-13 07:31:20,52.1969033
228,20.92685,1059,2024-02-13 20:11:00,52.2141233
208,20.949085,1060,2024-02-13 20:11:02,52.209682
108,21.0234559,1061,2024-02-13 20:11:00,52.2283832
164,20.995386,1062,2024-02-13 20:11:01,52.188255
192,20.995865,1063,2024-02-13 20:10:59,52.187416
208,20.9950506,1064,2024-02-13 19:18:54,52.1883474
164,20.9957157,1065,2024-02-13 20:11:02,52.1884536
107,20.990469,1066,2024-02-13 20:11:01,52.244606
209,20.995083,1067,2024-02-13 19:59:06,52.188202
239,20.9955744,1068,2024-02-13 20:11:02,52.1880184
107,21.0832241,1069,2024-02-13 20:10:59,52.1909965
107,21.0197682,1070,2024-02-13 20:11:01,52.223743
192,21.0056025,1071,2024-02-13 20:11:01,52.1889791
192,20.99795,1072,2024-02-13 20:11:01,52.186157
107,21.036448,1073,2024-02-13 20:11:02,52.221977
208,20.9951117,1074,2024-02-13 11:09:26,52.1883895
263,21.085531,1075,2024-02-13 20:10:59,52.159309
108,21.0237977,1076,2024-02-13 20:11:02,52.1797381
200,20.9961407,1077,2024-02-13 19:34:55,52.187068
107,21.0708107,1078,2024-02-13 20:11:02,52.1916822
192,20.995636,1079,2024-02-13 19:13:54,52.188484
106,21.0460728,1101,2024-02-13 17:18:53,52.2649525
338,21.045216,1102,2024-02-13 18:24:31,52.264556
170,21.0446093,1106,2024-02-13 18:35:24,52.2648708
338,21.04494,1109,2024-02-13 18:42:13,52.264726
338,21.0446775,1110,2024-02-13 18:27:50,52.2646855
178,21.047205,1112,2024-02-13 20:10:48,52.263693
106,21.0445693,1115,2024-02-13 19:06:40,52.2645686
181,21.046565,1117,2024-02-13 17:03:32,52.264018
169,21.0410886,1118,2024-02-13 20:10:55,52.292598
240,21.059241,1119,2024-02-13 20:10:57,52.302918
L27,21.1805416,11201,2024-02-13 18:57:11,52.4218813
L27,21.180492,11202,2024-02-13 19:40:24,52.4218688
251,21.0240474,1200,2024-02-13 20:11:02,52.1796079
166,21.03404,1201,2024-02-13 20:11:01,52.25518
