Lines,Lon,VehicleNumber,Time,Lat
225,21.115596,1000,2024-02-13 18:12:18,52.234521
213,21.1887975,1001,2024-02-13 20:45:15,52.1839658
225,21.1156568,1002,2024-02-13 18:43:11,52.2345381
213,21.187599,1003,2024-02-13 20:45:17,52.1838803
213,21.102303,1004,2024-02-13 20:45:10,52.222791
213,21.1034178,1005,2024-02-13 20:45:15,52.222206
219,21.0948361,1006,2024-02-13 20:45:19,52.2212705
225,21.1155118,1007,2024-02-13 20:40:05,52.2346848
L-8,21.0345906,10071,2024-02-13 20:45:15,52.3958866
L31,21.1959386,10072,2024-02-13 20:45:19,52.4261285
L49,20.8851046,10073,2024-02-13 20:45:15,52.409841
L23,21.057237,10074,2024-02-13 20:45:16,52.0743518
L-8,21.1586565,10075,2024-02-13 19:45:59,52.4321228
213,21.1886445,1008,2024-02-13 20:45:20,52.1498621
311,21.0896918,1009,2024-02-13 20:45:18,52.2219851
219,21.187828,1010,2024-02-13 20:45:22,52.183963
213,21.115073,1011,2024-02-13 13:53:42,52.234709
219,21.115521,1012,2024-02-13 20:45:09,52.234548
225,21.115611,1013,2024-02-13 17:39:03,52.234524
219,21.123649,1014,2024-02-13 20:45:17,52.214951
163,20.995926,1020,2024-02-13 19:24:23,52.188526
263,20.997978,1021,2024-02-13 20:27:53,52.18605
339,20.995956,1022,2024-02-13 19:33:37,52.188522
239,20.9952716,1023,2024-02-13 20:17:11,52.1882391
192,20.9959376,1024,2024-02-13 20:15:19,52.1872587
108,21.035789,1025,2024-02-13 20:45:18,52.221512
108,21.0364549,1026,2024-02-13 20:45:19,52.1768692
208,20.9952324,1027,2024-02-13 20:31:17,52.1876519
108,21.023855,1028,2024-02-13 20:45:19,52.179646
108,21.023396,1029,2024-02-13 20:45:18,52.228321
163,20.995796,1030,2024-02-13 19:19:52,52.188503
339,20.998022,1031,2024-02-13 20:31:49,52.186142
339,20.995953,1032,2024-02-12 06:33:42,52.187172
192,20.9958722,1034,2024-02-13 20:05:53,52.1884846
208,20.995863,1035,2024-02-13 20:16:34,52.188431
200,20.99542,1036,2024-02-13 20:22:11,52.188118
339,20.997866,1037,2024-02-13 19:36:37,52.186352
163,20.9960204,1038,2024-02-13 20:10:45,52.188471
