Lines,Lon,VehicleNumber,Time,Lat
225,21.115596,1000,2024-02-13 18:12:18,52.234521
213,21.1314428,1001,2024-02-13 20:58:05,52.2143141
225,21.1156568,1002,2024-02-13 18:43:11,52.2345381
213,21.2220626,1003,2024-02-13 20:58:04,52.1614803
213,21.098032,1004,2024-02-13 20:58:09,52.2168436
213,21.1023061,1005,2024-02-13 20:58:05,52.2228238
219,21.158132,1006,2024-02-13 20:58:02,52.2129761
225,21.116019,1007,2024-02-13 20:57:50,52.23465
L-8,21.0587005,10071,2024-02-13 20:58:08,52.4060643
L31,21.1957061,10072,2024-02-13 20:45:34,52.4262566
L49,20.9037031,10073,2024-02-13 20:58:06,52.3869351
L23,21.0208378,10074,2024-02-13 20:58:07,52.0663291
L-8,21.1586565,10075,2024-02-13 19:45:59,52.4321228
213,21.2087338,1008,2024-02-13 20:58:10,52.1604586
311,21.0868403,1009,2024-02-13 20:58:02,52.236363
219,21.1428518,1010,2024-02-13 20:58:07,52.1867285
213,21.115073,1011,2024-02-13 13:53:42,52.234709
219,21.115521,1012,2024-02-13 20:45:50,52.234548
225,21.115611,1013,2024-02-13 17:39:03,52.234524
219,21.102583,1014,2024-02-13 20:58:08,52.222813
163,20.995926,1020,2024-02-13 19:24:23,52.188526
263,20.997978,1021,2024-02-13 20:27:53,52.18605
339,20.995956,1022,2024-02-13 19:33:37,52.188522
239,20.9952716,1023,2024-02-13 20:17:11,52.1882391
192,20.9959376,1024,2024-02-13 20:15:19,52.1872587
108,21.0833231,1025,2024-02-13 20:58:06,52.1981461
108,21.078892,1026,2024-02-13 20:58:07,52.183437
208,20.9952324,1027,2024-02-13 20:31:17,52.1876519
108,21.024143,1028,2024-02-13 20:58:06,52.179565
108,21.023424,1029,2024-02-13 20:58:08,52.228336
163,20.995796,1030,2024-02-13 19:19:52,52.188503
339,20.998022,1031,2024-02-13 20:31:49,52.186142
339,20.995953,1032,2024-02-12 06:33:42,52.187172
192,20.9958722,1034,2024-02-13 20:05:53,52.1884846
208,20.995863,1035,2024-02-13 20:16:34,52.188431
200,20.99542,1036,2024-02-13 20:22:11,52.188118
339,20.997866,1037,2024-02-13 19:36:37,52.186352
163,20.9960204,1038,2024-02-13 20:10:45,52.188471
200,20.995634,1039,2024-02-13 19:09:41,52.188541
204,21.045345,1040,2024-02-13 18:16:44,52.264453
107,21.048721,1041,2024-02-13 20:57:58,52.195233
204,21.044619,1042,2024-02-13 19:18:36,52.264863
107,21.04407,1043,2024-02-13 20:55:34,52.265401
107,20.9915417,1044,2024-02-13 20:58:00,52.2448633
107,21.0468833,1045,2024-02-13 20:57:57,52.2134383
204,21.045888,1046,2024-02-13 20:58:00,52.264854
204,21.045621,1048,2024-02-13 18:59:06,52.264361
204,21.044184,1049,2024-02-13 20:48:58,52.264948
208,20.975665,1050,2024-02-13 20:58:06,52.2112217
208,20.949419,1051,2024-02-13 20:57:48,52.202873
228,20.921326,1053,2024-02-13 16:34:58,52.197151
228,20.892904,1054,2024-02-13 20:58:00,52.200358
228,20.963045,1055,2024-02-13 20:57:54,52.197124
207,20.918528,1056,2024-02-13 08:52:19,52.196728
207,20.919635,1058,2024-02-13 07:31:20,52.1969033
228,20.92615,1059,2024-02-13 20:57:58,52.203495
208,20.975615,1060,2024-02-13 20:58:07,52.210251
108,21.024431,1061,2024-02-13 20:58:07,52.179043
164,20.995371,1062,2024-02-13 20:30:12,52.188198
192,20.998013,1063,2024-02-13 20:34:30,52.186069
208,20.9950506,1064,2024-02-13 19:18:54,52.1883474
164,20.9957022,1065,2024-02-13 20:11:24,52.1884617
107,21.061518,1066,2024-02-13 20:58:03,52.19257
209,20.995083,1067,2024-02-13 19:59:06,52.188202
239,20.995576,1068,2024-02-13 20:11:06,52.1880151
107,21.0172717,1069,2024-02-13 20:58:07,52.2291874
107,21.043962,1070,2024-02-13 20:58:03,52.175526
192,20.9950567,1071,2024-02-13 20:48:02,52.1882336
192,20.9979787,1072,2024-02-13 20:30:26,52.1861689
107,21.0353627,1073,2024-02-13 20:58:08,52.2218739
208,20.9951694,1074,2024-02-13 20:16:44,52.1883499
263,21.086493,1075,2024-02-13 20:58:08,52.18261
108,21.035637,1076,2024-02-13 20:58:07,52.223019
200,20.9961407,1077,2024-02-13 19:34:55,52.187068
107,20.9794299,1078,2024-02-13 20:58:07,52.24447
192,20.995636,1079,2024-02-13 19:13:54,52.188484
106,21.0460728,1101,2024-02-13 17:18:53,52.2649525
338,21.045216,1102,2024-02-13 18:24:31,52.264556
170,21.0446093,1106,2024-02-13 18:35:24,52.2648708
338,21.04494,1109,2024-02-13 18:42:13,52.264726
338,21.0446775,1110,2024-02-13 18:27:50,52.2646855
178,21.045296,1112,2024-02-13 20:27:29,52.264858
106,21.0445693,1115,2024-02-13 19:06:40,52.2645686
181,21.046565,1117,2024-02-13 17:03:32,52.264018
169,21.038605,1118,2024-02-13 20:57:59,52.2693916
240,21.099119,1119,2024-02-13 20:58:00,52.318183
L27,21.1805416,11201,2024-02-13 18:57:11,52.4218813
L27,21.180492,11202,2024-02-13 19:40:24,52.4218688
251,21.135952,1200,2024-02-13 20:58:08,52.096848
166,21.068092,1201,2024-02-13 20:58:06,52.12933
139,21.090092,1202,2024-02-13 20:58:07,52.155201
218,21.0182152,1203,2024-02-13 20:58:07,52.1892147
106,20.971535,1204,2024-02-13 20:58:08,52.23156
106,21.0057039,1205,2024-02-13 20:58:07,52.2379577
168,21.112518,1206,2024-02-13 20:58:06,52.236301
263,21.0601369,1208,2024-02-13 20:58:07,52.1494702
263,21.048981,1209,2024-02-13 20:58:00,52.178048
263,21.0962647,1211,2024-02-13 20:58:07,52.1612137
166,21.045055,1212,2024-02-13 20:58:08,52.248405
739,20.9955579,1213,2024-02-13 19:28:32,52.1884704
166,20.9979141,1214,2024-02-13 19:04:03,52.1863109
106,21.019263,1216,2024-02-13 20:57:55,52.246283
106,21.01984,1217,2024-02-13 20:58:08,52.237267
168,21.009958,1218,2024-02-13 20:58:07,52.203876
739,20.995546,1219,2024-02-13 20:46:22,52.188091
106,20.9650749,1220,2024-02-13 20:58:08,52.2475949
118,20.996012,1221,2024-02-13 20:58:08,52.188004
319,20.9979386,1222,2024-02-13 13:30:54,52.1863912
263,21.03686,1223,2024-02-13 20:58:07,52.146221
218,21.0238744,1224,2024-02-13 20:58:06,52.1797316
117,21.0434741,1400,2024-02-13 20:57:02,52.266063
197,20.930214,1401,2024-02-13 20:58:06,52.2248716
147,21.109497,1411,2024-02-13 20:58:05,52.208023
115,21.242125,1412,2024-02-13 20:58:07,52.169872
119,21.047186,1413,2024-02-13 20:58:04,52.196991
146,21.117068,1414,2024-02-13 16:11:26,52.232981
702,21.1150061,1415,2024-02-13 07:15:08,52.234655
