Lines,Lon,VehicleNumber,Time,Lat
172,21.048066,8321,2024-02-13 20:09:31,52.178069
172,21.009108,8321,2024-02-13 19:29:24,52.195468
172,21.0473195,8321,2024-02-13 19:42:23,52.1895328
172,21.046221,8321,2024-02-13 19:42:05,52.190801
172,20.984933,8321,2024-02-13 19:24:23,52.198214
172,20.968545,8321,2024-02-13 20:57:20,52.2190068
172,20.9789369,8321,2024-02-13 20:51:14,52.2109131
172,21.0148526,8321,2024-02-13 20:34:58,52.1961468
172,20.980579,8321,2024-02-13 19:20:23,52.201491
172,21.035505,8321,2024-02-13 20:27:14,52.201378
172,21.0485753,8321,2024-02-13 20:17:55,52.1777163
172,20.989936,8321,2024-02-13 19:25:23,52.197233
172,21.027698,8321,2024-02-13 20:30:14,52.199891
172,21.023215,8321,2024-02-13 20:32:54,52.197133
172,21.023266,8321,2024-02-13 19:33:04,52.197126
172,21.029591,8321,2024-02-13 20:29:54,52.200613
172,21.0480206,8321,2024-02-13 20:05:36,52.1780005
172,21.046186,8321,2024-02-13 19:41:25,52.190849
172,20.9849031,8321,2024-02-13 20:43:32,52.201019
172,21.0482505,8321,2024-02-13 20:05:02,52.178387
172,21.0478995,8321,2024-02-13 20:06:54,52.1777834
172,21.0480728,8321,2024-02-13 20:11:22,52.1783065
172,20.991876,8321,2024-02-13 19:25:43,52.196871
172,21.038068,8321,2024-02-13 19:38:45,52.198871
172,21.052453,8321,2024-02-13 19:47:26,52.179448
172,21.01537,8321,2024-02-13 19:30:44,52.196216
172,21.017839,8321,2024-02-13 19:31:04,52.196474
172,20.9772526,8321,2024-02-13 20:51:52,52.210907
172,21.0480899,8321,2024-02-13 20:13:38,52.1784693
172,21.0481368,8321,2024-02-13 20:03:00,52.1780415
172,21.0126044,8321,2024-02-13 20:36:15,52.1959283
172,20.9836446,8321,2024-02-13 20:45:17,52.2015248
172,21.046621,8321,2024-02-13 20:23:13,52.190228
172,20.969558,8321,2024-02-13 20:54:48,52.2150088
172,20.9795835,8321,2024-02-13 20:51:08,52.2108341
172,21.0481093,8321,2024-02-13 20:16:38,52.1781634
172,21.0481318,8321,2024-02-13 20:13:04,52.17831
172,21.024053,8321,2024-02-13 19:34:04,52.199101
172,21.045106,8321,2024-02-13 20:24:13,52.191751
172,21.0480918,8321,2024-02-13 20:15:29,52.178279
172,21.055428,8321,2024-02-13 19:45:26,52.182006
172,21.0480458,8321,2024-02-13 20:01:19,52.1780788
172,21.048493,8321,2024-02-13 19:50:46,52.178153
172,21.0480535,8321,2024-02-13 20:01:48,52.1781306
172,21.0480445,8321,2024-02-13 20:10:39,52.1781375
172,21.048069,8321,2024-02-13 20:12:07,52.1782215
172,21.0481203,8321,2024-02-13 20:03:46,52.177995
172,20.9715968,8321,2024-02-13 20:56:57,52.2197226
172,20.9803498,8321,2024-02-13 20:50:56,52.2105808
172,21.0481421,8321,2024-02-13 20:16:15,52.1781866
172,21.0483088,8321,2024-02-13 20:05:25,52.1782483
172,21.037791,8321,2024-02-13 20:26:14,52.198841
172,21.034131,8321,2024-02-13 20:28:34,52.201661
172,20.9737085,8321,2024-02-13 20:52:57,52.21168
172,20.9653265,8321,2024-02-13 20:58:12,52.2178293
172,21.053641,8321,2024-02-13 20:19:13,52.180259
172,21.0481401,8321,2024-02-13 20:13:15,52.178351
172,21.033435,8321,2024-02-13 19:36:24,52.201419
172,21.055554,8321,2024-02-13 19:46:26,52.181379
172,20.9712928,8321,2024-02-13 20:55:28,52.2169253
172,21.054185,8321,2024-02-13 20:19:33,52.180683
172,20.9773491,8321,2024-02-13 20:47:01,52.2018993
172,21.028178,8321,2024-02-13 19:35:04,52.200043
172,21.047932,8321,2024-02-13 20:07:40,52.1779305
172,21.0482415,8321,2024-02-13 20:09:10,52.178237
172,21.053271,8321,2024-02-13 20:20:53,52.1839
172,21.048504,8321,2024-02-13 19:43:05,52.188571
172,20.993619,8321,2024-02-13 19:26:23,52.196521
172,21.049824,8321,2024-02-13 19:48:06,52.178063
172,20.9849025,8321,2024-02-13 20:43:08,52.2009751
172,21.0480935,8321,2024-02-13 20:05:51,52.17806
172,21.031516,8321,2024-02-13 20:29:14,52.201088
172,20.9713196,8321,2024-02-13 20:53:51,52.212395
172,21.04851,8321,2024-02-13 19:50:26,52.178168
172,21.0531018,8321,2024-02-13 19:44:27,52.1842025
172,20.974906,8321,2024-02-13 20:47:46,52.203108
172,21.048493,8321,2024-02-13 19:51:26,52.178153
172,21.053883,8321,2024-02-13 19:46:46,52.18032
172,21.050176,8321,2024-02-13 20:21:53,52.186878
172,21.040984,8321,2024-02-13 19:39:45,52.195729
172,20.994651,8321,2024-02-13 19:26:43,52.19646
172,21.052653,8321,2024-02-13 19:47:06,52.179568
172,21.035505,8321,2024-02-13 20:27:50,52.201378
172,20.9696368,8321,2024-02-13 20:55:00,52.215216
172,21.039166,8321,2024-02-13 20:25:34,52.197356
172,20.9965878,8321,2024-02-13 20:39:10,52.1962996
172,21.00831,8321,2024-02-13 19:29:04,52.195328
172,21.0479578,8321,2024-02-13 20:06:30,52.1779235
172,21.0480598,8321,2024-02-13 20:11:55,52.1782748
172,21.040328,8321,2024-02-13 19:39:25,52.196354
172,20.9757736,8321,2024-02-13 20:48:18,52.20417
172,20.9689718,8321,2024-02-13 20:54:15,52.2135983
172,21.034773,8321,2024-02-13 19:36:45,52.201633
172,20.984221,8321,2024-02-13 19:21:23,52.201366
172,20.978096,8321,2024-02-13 20:48:52,52.2069418
172,20.9844905,8321,2024-02-13 20:41:18,52.1985373
172,21.048493,8321,2024-02-13 19:51:46,52.178153
172,20.9687306,8321,2024-02-13 20:54:26,52.2141893
172,20.9717003,8321,2024-02-13 20:55:34,52.2173721
172,21.0526736,8321,2024-02-13 19:44:03,52.1844068
172,20.984221,8321,2024-02-13 19:21:43,52.201366
172,20.9848998,8321,2024-02-13 20:43:43,52.2010086
172,21.055543,8321,2024-02-13 19:45:46,52.181911
172,20.9724791,8321,2024-02-13 20:53:29,52.2117906
172,21.04851,8321,2024-02-13 19:48:46,52.178168
172,21.05524,8321,2024-02-13 19:45:06,52.182141
172,21.048468,8321,2024-02-13 19:57:47,52.17813
172,20.9730295,8321,2024-02-13 20:53:08,52.2119121
172,21.046221,8321,2024-02-13 20:23:33,52.190685
172,21.029151,8321,2024-02-13 19:35:24,52.200533
172,20.9881476,8321,2024-02-13 20:40:23,52.1977913
172,20.98392,8321,2024-02-13 19:24:03,52.198689
172,20.9803735,8321,2024-02-13 20:50:41,52.2103826
172,21.048623,8321,2024-02-13 20:22:33,52.188331
172,21.048064,8321,2024-02-13 20:11:32,52.1783128
172,20.983854,8321,2024-02-13 20:42:05,52.1988248
172,21.0481123,8321,2024-02-13 20:10:06,52.178188
172,21.054906,8321,2024-02-13 20:20:33,52.182366
172,20.9803683,8321,2024-02-13 20:50:06,52.21032
172,21.0480656,8321,2024-02-13 20:04:19,52.1781498
172,21.048155,8321,2024-02-13 19:59:08,52.178044
172,20.9792971,8321,2024-02-13 20:46:33,52.2017856
172,21.033483,8321,2024-02-13 20:28:54,52.201489
172,21.045713,8321,2024-02-13 20:23:53,52.191283
172,21.019693,8321,2024-02-13 20:33:35,52.196623
172,20.9771898,8321,2024-02-13 20:48:40,52.2059656
172,20.9772948,8321,2024-02-13 20:51:40,52.2109133
172,20.983554,8321,2024-02-13 19:21:03,52.201491
