BusStopID,BusStopNr,Line,ArrivalTime
2272,02,173,04:23:00
2272,02,173,05:00:00
2272,02,173,05:15:00
2272,02,173,05:30:00
2272,02,173,05:46:00
2272,02,173,06:01:00
2272,02,173,06:16:00
2272,02,173,06:31:00
2272,02,173,06:45:00
2272,02,173,06:59:00
2272,02,173,07:11:00
2272,02,173,07:24:00
2272,02,173,07:37:00
2272,02,173,07:49:00
2272,02,173,08:01:00
2272,02,173,08:13:00
2272,02,173,08:25:00
2272,02,173,08:37:00
2272,02,173,08:49:00
2272,02,173,09:01:00
2272,02,173,09:13:00
2272,02,173,09:25:00
2272,02,173,09:37:00
2272,02,173,09:51:00
2272,02,173,10:04:00
2272,02,173,10:19:00
2272,02,173,10:34:00
2272,02,173,10:49:00
2272,02,173,11:04:00
2272,02,173,11:19:00
2272,02,173,11:34:00
2272,02,173,11:49:00
2272,02,173,12:04:00
2272,02,173,12:19:00
2272,02,173,12:34:00
2272,02,173,12:49:00
2272,02,173,13:04:00
2272,02,173,13:19:00
2272,02,173,13:34:00
2272,02,173,13:49:00
2272,02,173,14:04:00
2272,02,173,14:19:00
2272,02,173,14:35:00
2272,02,173,14:50:00
2272,02,173,15:05:00
2272,02,173,15:20:00
2272,02,173,15:35:00
2272,02,173,15:51:00
2272,02,173,16:03:00
2272,02,173,16:15:00
2272,02,173,16:27:00
2272,02,173,16:39:00
2272,02,173,16:51:00
2272,02,173,17:03:00
2272,02,173,17:15:00
2272,02,173,17:27:00
2272,02,173,17:39:00
2272,02,173,17:51:00
2272,02,173,18:03:00
2272,02,173,18:15:00
2272,02,173,18:27:00
2272,02,173,18:39:00
2272,02,173,18:51:00
2272,02,173,19:03:00
2272,02,173,19:15:00
2272,02,173,19:27:00
2272,02,173,19:38:00
2272,02,173,19:49:00
2272,02,173,20:03:00
2272,02,173,20:15:00
2272,02,173,20:29:00
2272,02,173,20:44:00
2272,02,173,20:59:00
2272,02,173,21:14:00
2272,02,173,21:29:00
2272,02,173,21:42:00
2272,02,173,21:56:00
2272,02,173,22:11:00
2272,02,173,22:26:00
2272,02,173,22:41:00
2272,02,173,23:04:00
2272,02,173,23:24:00
2272,02,173,23:53:00
2272,01,173,04:44:00
2272,01,173,05:04:00
2272,01,173,05:19:00
2272,01,173,05:34:00
2272,01,173,05:50:00
2272,01,173,06:04:00
2272,01,173,06:16:00
2272,01,173,06:28:00
2272,01,173,06:40:00
2272,01,173,06:52:00
2272,01,173,07:04:00
2272,01,173,07:16:00
2272,01,173,07:28:00
2272,01,173,07:40:00
2272,01,173,07:52:00
2272,01,173,08:04:00
2272,01,173,08:16:00
2272,01,173,08:28:00
2272,01,173,08:40:00
2272,01,173,08:53:00
2272,01,173,09:06:00
2272,01,173,09:19:00
2272,01,173,09:34:00
2272,01,173,09:49:00
2272,01,173,09:56:00
2272,01,173,10:04:00
2272,01,173,10:19:00
2272,01,173,10:34:00
2272,01,173,10:49:00
2272,01,173,11:04:00
2272,01,173,11:19:00
2272,01,173,11:34:00
2272,01,173,11:49:00
2272,01,173,12:04:00
2272,01,173,12:19:00
2272,01,173,12:34:00
2272,01,173,12:49:00
2272,01,173,13:04:00
2272,01,173,13:20:00
2272,01,173,13:35:00
2272,01,173,13:50:00
2272,01,173,14:05:00
2272,01,173,14:20:00
2272,01,173,14:35:00
2272,01,173,14:50:00
2272,01,173,15:05:00
2272,01,173,15:17:00
2272,01,173,15:29:00
2272,01,173,15:41:00
2272,01,173,15:53:00
2272,01,173,16:05:00
2272,01,173,16:17:00
2272,01,173,16:29:00
2272,01,173,16:41:00
2272,01,173,16:53:00
2272,01,173,17:05:00
2272,01,173,17:17:00
2272,01,173,17:29:00
2272,01,173,17:41:00
2272,01,173,17:53:00
2272,01,173,18:05:00
2272,01,173,18:17:00
2272,01,173,18:30:00
2272,01,173,18:45:00
2272,01,173,19:00:00
2272,01,173,19:14:00
2272,01,173,19:29:00
2272,01,173,19:44:00
2272,01,173,19:59:00
2272,01,173,20:14:00
2272,01,173,20:29:00
2272,01,173,20:44:00
2272,01,173,20:59:00
2272,01,173,21:14:00
2272,01,173,21:29:00
2272,01,173,21:44:00
2272,01,173,21:59:00
2272,01,173,22:14:00
2272,01,173,22:29:00
2272,01,173,22:49:00
2272,01,173,23:09:00
2272,01,173,23:39:00
