BusStopID,BusStopNr,Line,ArrivalTime
1677,01,L26,05:29:00
1677,01,L26,06:04:00
1677,01,L26,06:44:00
1677,01,L26,07:05:00
1677,01,L26,07:48:00
1677,01,L26,08:33:00
1677,01,L26,09:15:00
1677,01,L26,10:05:00
1677,01,L26,10:55:00
1677,01,L26,11:55:00
1677,01,L26,12:55:00
1677,01,L26,13:35:00
1677,01,L26,14:15:00
1677,01,L26,14:55:00
1677,01,L26,15:35:00
1677,01,L26,16:14:00
1677,01,L26,16:54:00
1677,01,L26,17:34:00
1677,01,L26,18:14:00
1677,01,N62,24:47:00
1677,01,N62,25:46:00
1677,01,N62,26:46:00
1677,01,N62,27:46:00
1677,02,L26,04:47:00
1677,02,L26,05:27:00
1677,02,L26,06:01:00
1677,02,L26,06:36:00
1677,02,L26,07:17:00
1677,02,L26,07:37:00
1677,02,L26,08:22:00
1677,02,L26,09:06:00
1677,02,L26,09:47:00
1677,02,L26,10:37:00
1677,02,L26,11:27:00
1677,02,L26,12:27:00
1677,02,L26,13:27:00
1677,02,L26,14:07:00
1677,02,L26,14:47:00
1677,02,L26,15:27:00
1677,02,L26,16:07:00
1677,02,L26,16:48:00
1677,02,L26,17:28:00
