BusStopID,BusStopNr,Line,ArrivalTime
2151,01,117,05:19:00
2151,01,117,05:44:00
2151,01,117,06:09:00
2151,01,117,06:27:00
2151,01,117,06:42:00
2151,01,117,06:57:00
2151,01,117,07:12:00
2151,01,117,07:27:00
2151,01,117,07:44:00
2151,01,117,07:59:00
2151,01,117,08:14:00
2151,01,117,08:29:00
2151,01,117,08:44:00
2151,01,117,08:59:00
2151,01,117,09:14:00
2151,01,117,09:29:00
2151,01,117,09:44:00
2151,01,117,09:59:00
2151,01,117,10:17:00
2151,01,117,10:37:00
2151,01,117,10:57:00
2151,01,117,11:17:00
2151,01,117,11:37:00
2151,01,117,11:57:00
2151,01,117,12:17:00
2151,01,117,12:37:00
2151,01,117,12:57:00
2151,01,117,13:17:00
2151,01,117,13:37:00
2151,01,117,13:57:00
2151,01,117,14:11:00
2151,01,117,14:26:00
2151,01,117,14:41:00
2151,01,117,14:56:00
2151,01,117,15:11:00
2151,01,117,15:28:00
2151,01,117,15:43:00
2151,01,117,15:58:00
2151,01,117,16:13:00
2151,01,117,16:28:00
2151,01,117,16:43:00
2151,01,117,16:58:00
2151,01,117,17:13:00
2151,01,117,17:28:00
2151,01,117,17:43:00
2151,01,117,17:58:00
2151,01,117,18:13:00
2151,01,117,18:28:00
2151,01,117,18:43:00
2151,01,117,18:58:00
2151,01,117,19:11:00
2151,01,117,19:24:00
2151,01,117,19:39:00
2151,01,117,19:54:00
2151,01,117,20:13:00
2151,01,117,20:33:00
2151,01,117,20:53:00
2151,01,117,21:12:00
2151,01,117,21:32:00
2151,01,117,21:52:00
2151,01,117,22:19:00
2151,01,117,22:49:00
2151,01,117,23:19:00
2151,01,146,04:47:00
2151,01,146,05:05:00
2151,01,146,05:20:00
2151,01,146,05:35:00
2151,01,146,05:50:00
2151,01,146,06:05:00
2151,01,146,06:20:00
2151,01,146,06:35:00
2151,01,146,06:50:00
2151,01,146,07:06:00
2151,01,146,07:21:00
2151,01,146,07:36:00
2151,01,146,07:51:00
2151,01,146,08:07:00
2151,01,146,08:32:00
2151,01,146,08:58:00
2151,01,146,09:27:00
2151,01,146,09:57:00
2151,01,146,10:27:00
2151,01,146,10:57:00
2151,01,146,11:27:00
2151,01,146,11:57:00
2151,01,146,12:27:00
2151,01,146,12:56:00
2151,01,146,13:16:00
2151,01,146,13:36:00
2151,01,146,13:56:00
2151,01,146,14:16:00
2151,01,146,14:33:00
2151,01,146,14:48:00
2151,01,146,15:03:00
2151,01,146,15:20:00
2151,01,146,15:35:00
2151,01,146,15:50:00
2151,01,146,16:05:00
2151,01,146,16:20:00
2151,01,146,16:35:00
2151,01,146,16:50:00
2151,01,146,17:05:00
2151,01,146,17:20:00
2151,01,146,17:35:00
2151,01,146,17:50:00
2151,01,146,18:05:00
2151,01,146,18:19:00
2151,01,146,18:34:00
2151,01,146,18:49:00
2151,01,146,19:04:00
2151,01,146,19:22:00
2151,01,146,19:42:00
2151,01,146,20:02:00
2151,01,146,20:27:00
2151,01,146,20:57:00
2151,01,146,21:27:00
2151,01,146,21:57:00
2151,01,146,22:27:00
2151,01,146,22:57:00
2151,01,146,23:27:00
2151,01,146,23:57:00
2151,02,117,05:04:00
2151,02,117,05:34:00
2151,02,117,05:54:00
2151,02,117,06:12:00
2151,02,117,06:27:00
2151,02,117,06:44:00
2151,02,117,06:59:00
2151,02,117,07:15:00
2151,02,117,07:30:00
2151,02,117,07:45:00
2151,02,117,08:00:00
2151,02,117,08:15:00
2151,02,117,08:30:00
2151,02,117,08:45:00
2151,02,117,09:00:00
2151,02,117,09:14:00
2151,02,117,09:29:00
2151,02,117,09:44:00
2151,02,117,09:59:00
2151,02,117,10:14:00
2151,02,117,10:29:00
2151,02,117,10:44:00
2151,02,117,11:04:00
2151,02,117,11:24:00
2151,02,117,11:44:00
2151,02,117,12:04:00
2151,02,117,12:24:00
2151,02,117,12:44:00
2151,02,117,13:04:00
2151,02,117,13:24:00
2151,02,117,13:44:00
2151,02,117,14:04:00
2151,02,117,14:24:00
2151,02,117,14:44:00
2151,02,117,14:59:00
2151,02,117,15:14:00
2151,02,117,15:29:00
2151,02,117,15:44:00
2151,02,117,15:59:00
2151,02,117,16:14:00
2151,02,117,16:29:00
2151,02,117,16:44:00
2151,02,117,16:59:00
2151,02,117,17:14:00
2151,02,117,17:29:00
2151,02,117,17:44:00
2151,02,117,17:59:00
2151,02,117,18:14:00
2151,02,117,18:29:00
2151,02,117,18:44:00
2151,02,117,18:59:00
2151,02,117,19:14:00
2151,02,117,19:29:00
2151,02,117,19:44:00
2151,02,117,19:59:00
2151,02,117,20:13:00
2151,02,117,20:28:00
2151,02,117,20:48:00
2151,02,117,21:05:00
2151,02,117,21:34:00
2151,02,117,22:04:00
2151,02,117,22:34:00
