BusStopID,BusStopNr,Line,ArrivalTime
3876,02,L15,06:04:00
3876,02,L15,07:04:00
3876,02,L15,09:26:00
3876,02,L15,11:11:00
3876,02,L15,13:11:00
3876,02,L15,14:22:00
3876,02,L15,15:08:00
3876,02,L15,16:08:00
3876,02,L15,17:04:00
3876,02,L15,18:04:00
3876,02,L15,19:04:00
3876,02,L15,21:27:00
3876,01,L15,05:20:00
3876,01,L15,06:29:00
3876,01,L15,07:20:00
3876,01,L15,09:29:00
3876,01,L15,11:29:00
3876,01,L15,13:14:00
3876,01,L15,14:40:00
3876,01,L15,15:22:00
3876,01,L15,16:22:00
3876,01,L15,17:20:00
3876,01,L15,18:20:00
3876,01,L15,19:20:00
3876,02,L15,06:04:00
3876,02,L15,07:04:00
3876,02,L15,09:26:00
3876,02,L15,11:11:00
3876,02,L15,13:11:00
3876,02,L15,14:22:00
3876,02,L15,15:08:00
3876,02,L15,16:08:00
3876,02,L15,17:04:00
3876,02,L15,18:04:00
3876,02,L15,19:04:00
3876,02,L15,21:27:00
3876,01,L15,05:20:00
3876,01,L15,06:29:00
3876,01,L15,07:20:00
3876,01,L15,09:29:00
3876,01,L15,11:29:00
3876,01,L15,13:14:00
3876,01,L15,14:40:00
3876,01,L15,15:22:00
3876,01,L15,16:22:00
3876,01,L15,17:20:00
3876,01,L15,18:20:00
3876,01,L15,19:20:00
