BusStopID,BusStopNr,Line,ArrivalTime
4101,02,127,05:28:00
4101,02,127,05:58:00
4101,02,127,06:29:00
4101,02,127,06:49:00
4101,02,127,07:04:00
4101,02,127,07:21:00
4101,02,127,07:39:00
4101,02,127,07:56:00
4101,02,127,08:12:00
4101,02,127,08:27:00
4101,02,127,08:42:00
4101,02,127,08:57:00
4101,02,127,09:11:00
4101,02,127,09:25:00
4101,02,127,09:39:00
4101,02,127,09:54:00
4101,02,127,10:09:00
4101,02,127,10:24:00
4101,02,127,10:39:00
4101,02,127,10:54:00
4101,02,127,11:09:00
4101,02,127,11:24:00
4101,02,127,11:39:00
4101,02,127,11:54:00
4101,02,127,12:09:00
4101,02,127,12:24:00
4101,02,127,12:39:00
4101,02,127,12:54:00
4101,02,127,13:09:00
4101,02,127,13:24:00
4101,02,127,13:39:00
4101,02,127,13:54:00
4101,02,127,14:09:00
4101,02,127,14:24:00
4101,02,127,14:39:00
4101,02,127,14:54:00
4101,02,127,15:11:00
4101,02,127,15:28:00
4101,02,127,15:42:00
4101,02,127,15:57:00
4101,02,127,16:12:00
4101,02,127,16:27:00
4101,02,127,16:42:00
4101,02,127,16:57:00
4101,02,127,17:12:00
4101,02,127,17:27:00
4101,02,127,17:42:00
4101,02,127,17:57:00
4101,02,127,18:12:00
4101,02,127,18:27:00
4101,02,127,18:42:00
4101,02,127,18:57:00
4101,02,127,19:10:00
4101,02,127,19:22:00
4101,02,127,19:37:00
4101,02,127,19:52:00
4101,02,127,20:07:00
4101,02,127,20:22:00
4101,02,127,20:37:00
4101,02,127,20:52:00
4101,02,127,21:07:00
4101,02,127,21:21:00
4101,02,127,21:35:00
4101,02,127,21:50:00
4101,02,127,22:05:00
4101,02,127,22:21:00
4101,02,127,22:40:00
4101,02,127,23:00:00
4101,02,127,23:28:00
4101,02,178,05:16:00
4101,02,178,05:41:00
4101,02,178,06:01:00
4101,02,178,06:22:00
4101,02,178,06:42:00
4101,02,178,07:02:00
4101,02,178,07:17:00
4101,02,178,07:33:00
4101,02,178,07:50:00
4101,02,178,08:02:00
4101,02,178,08:12:00
4101,02,178,08:23:00
4101,02,178,08:38:00
4101,02,178,08:53:00
4101,02,178,09:07:00
4101,02,178,09:21:00
4101,02,178,09:36:00
4101,02,178,09:51:00
4101,02,178,10:06:00
4101,02,178,10:21:00
4101,02,178,10:36:00
4101,02,178,10:51:00
4101,02,178,11:06:00
4101,02,178,11:21:00
4101,02,178,11:36:00
4101,02,178,11:51:00
4101,02,178,12:06:00
4101,02,178,12:21:00
4101,02,178,12:36:00
4101,02,178,12:51:00
4101,02,178,13:06:00
4101,02,178,13:21:00
4101,02,178,13:36:00
4101,02,178,13:51:00
4101,02,178,14:06:00
4101,02,178,14:21:00
4101,02,178,14:36:00
4101,02,178,14:51:00
4101,02,178,15:02:00
4101,02,178,15:12:00
4101,02,178,15:23:00
4101,02,178,15:33:00
4101,02,178,15:43:00
4101,02,178,15:53:00
4101,02,178,16:03:00
4101,02,178,16:13:00
4101,02,178,16:23:00
4101,02,178,16:33:00
4101,02,178,16:43:00
4101,02,178,16:53:00
4101,02,178,17:03:00
4101,02,178,17:13:00
4101,02,178,17:23:00
4101,02,178,17:33:00
4101,02,178,17:43:00
4101,02,178,17:53:00
4101,02,178,18:03:00
4101,02,178,18:13:00
4101,02,178,18:23:00
4101,02,178,18:38:00
4101,02,178,18:53:00
4101,02,178,19:07:00
4101,02,178,19:19:00
4101,02,178,19:34:00
4101,02,178,19:49:00
4101,02,178,20:04:00
4101,02,178,20:19:00
4101,02,178,20:34:00
4101,02,178,20:49:00
4101,02,178,21:09:00
4101,02,178,21:29:00
4101,02,178,21:49:00
4101,02,178,22:16:00
4101,02,178,22:46:00
4101,02,178,23:16:00
4101,02,178,23:46:00
4101,02,178,24:16:00
4101,02,191,05:30:00
4101,02,191,05:50:00
4101,02,191,06:07:00
4101,02,191,06:24:00
4101,02,191,06:34:00
4101,02,191,06:44:00
4101,02,191,06:54:00
4101,02,191,07:04:00
4101,02,191,07:14:00
4101,02,191,07:24:00
4101,02,191,07:35:00
4101,02,191,07:46:00
4101,02,191,07:56:00
4101,02,191,08:06:00
4101,02,191,08:16:00
4101,02,191,08:26:00
4101,02,191,08:36:00
4101,02,191,08:46:00
4101,02,191,08:59:00
4101,02,191,09:13:00
4101,02,191,09:28:00
4101,02,191,09:43:00
4101,02,191,09:58:00
4101,02,191,10:13:00
4101,02,191,10:28:00
4101,02,191,10:43:00
4101,02,191,10:58:00
4101,02,191,11:13:00
4101,02,191,11:28:00
4101,02,191,11:43:00
4101,02,191,11:58:00
4101,02,191,12:13:00
4101,02,191,12:28:00
4101,02,191,12:43:00
4101,02,191,12:58:00
4101,02,191,13:13:00
4101,02,191,13:28:00
4101,02,191,13:43:00
4101,02,191,13:58:00
4101,02,191,14:13:00
4101,02,191,14:27:00
4101,02,191,14:42:00
4101,02,191,14:57:00
4101,02,191,15:08:00
4101,02,191,15:18:00
4101,02,191,15:28:00
4101,02,191,15:38:00
4101,02,191,15:48:00
4101,02,191,15:58:00
4101,02,191,16:08:00
4101,02,191,16:18:00
4101,02,191,16:28:00
4101,02,191,16:38:00
4101,02,191,16:48:00
4101,02,191,16:58:00
4101,02,191,17:08:00
4101,02,191,17:18:00
4101,02,191,17:28:00
4101,02,191,17:38:00
4101,02,191,17:48:00
4101,02,191,17:58:00
4101,02,191,18:08:00
4101,02,191,18:18:00
4101,02,191,18:28:00
4101,02,191,18:43:00
4101,02,191,18:58:00
4101,02,191,19:11:00
4101,02,191,19:26:00
4101,02,191,19:41:00
4101,02,191,19:56:00
4101,02,191,20:11:00
4101,02,191,20:26:00
4101,02,191,20:41:00
4101,02,191,20:56:00
4101,02,191,21:11:00
4101,02,191,21:25:00
4101,02,191,21:40:00
4101,02,191,21:55:00
4101,02,191,22:10:00
4101,02,191,22:25:00
4101,02,191,22:40:00
4101,02,191,23:05:00
4101,02,191,23:35:00
4101,02,228,05:00:00
4101,02,228,05:30:00
4101,02,228,06:00:00
4101,02,228,06:36:00
4101,02,228,07:10:00
4101,02,228,07:40:00
4101,02,228,08:12:00
4101,02,228,08:43:00
4101,02,228,09:12:00
4101,02,228,09:40:00
4101,02,228,10:09:00
4101,02,228,10:39:00
4101,02,228,11:08:00
4101,02,228,11:38:00
4101,02,228,12:08:00
4101,02,228,12:38:00
4101,02,228,13:08:00
4101,02,228,13:38:00
4101,02,228,14:08:00
4101,02,228,14:37:00
4101,02,228,15:08:00
4101,02,228,15:39:00
4101,02,228,16:09:00
4101,02,228,16:39:00
4101,02,228,17:09:00
4101,02,228,17:39:00
4101,02,228,18:09:00
4101,02,228,18:37:00
4101,02,228,19:06:00
4101,02,228,19:35:00
4101,02,228,20:05:00
4101,02,228,20:35:00
4101,02,228,21:04:00
4101,02,228,21:32:00
4101,02,228,22:00:00
4101,02,228,22:30:00
4101,02,228,23:00:00
4101,02,N85,24:04:00
4101,02,N85,25:04:00
4101,02,N85,26:04:00
4101,02,N85,27:04:00
4101,03,127,04:33:00
4101,03,127,05:03:00
4101,03,127,05:33:00
4101,03,127,06:03:00
4101,03,127,06:20:00
4101,03,127,06:35:00
4101,03,127,06:50:00
4101,03,127,07:04:00
4101,03,127,07:19:00
4101,03,127,07:34:00
4101,03,127,07:49:00
4101,03,127,08:04:00
4101,03,127,08:19:00
4101,03,127,08:34:00
4101,03,127,08:49:00
4101,03,127,09:04:00
4101,03,127,09:19:00
4101,03,127,09:34:00
4101,03,127,09:49:00
4101,03,127,10:05:00
4101,03,127,10:20:00
4101,03,127,10:35:00
4101,03,127,10:50:00
4101,03,127,11:05:00
4101,03,127,11:20:00
4101,03,127,11:35:00
4101,03,127,11:50:00
4101,03,127,12:05:00
4101,03,127,12:20:00
4101,03,127,12:35:00
4101,03,127,12:50:00
4101,03,127,13:05:00
4101,03,127,13:20:00
4101,03,127,13:35:00
4101,03,127,13:50:00
4101,03,127,14:05:00
4101,03,127,14:20:00
4101,03,127,14:35:00
4101,03,127,14:50:00
4101,03,127,15:04:00
4101,03,127,15:19:00
4101,03,127,15:34:00
4101,03,127,15:49:00
4101,03,127,16:03:00
4101,03,127,16:18:00
4101,03,127,16:33:00
4101,03,127,16:48:00
4101,03,127,17:03:00
4101,03,127,17:18:00
4101,03,127,17:33:00
4101,03,127,17:48:00
4101,03,127,18:04:00
4101,03,127,18:19:00
4101,03,127,18:34:00
4101,03,127,18:49:00
4101,03,127,19:05:00
4101,03,127,19:20:00
4101,03,127,19:35:00
4101,03,127,19:50:00
4101,03,127,20:05:00
4101,03,127,20:20:00
4101,03,127,20:35:00
4101,03,127,20:50:00
4101,03,127,21:08:00
4101,03,127,21:28:00
4101,03,127,21:48:00
4101,03,127,22:08:00
4101,03,127,22:33:00
4101,03,127,23:03:00
4101,03,127,23:33:00
4101,03,178,04:39:00
4101,03,178,05:09:00
4101,03,178,05:29:00
4101,03,178,05:46:00
4101,03,178,06:01:00
4101,03,178,06:17:00
4101,03,178,06:31:00
4101,03,178,06:43:00
4101,03,178,06:50:00
4101,03,178,06:57:00
4101,03,178,07:03:00
4101,03,178,07:11:00
4101,03,178,07:19:00
4101,03,178,07:28:00
4101,03,178,07:37:00
4101,03,178,07:48:00
4101,03,178,07:58:00
4101,03,178,08:07:00
4101,03,178,08:18:00
4101,03,178,08:28:00
4101,03,178,08:38:00
4101,03,178,08:53:00
4101,03,178,09:08:00
4101,03,178,09:23:00
4101,03,178,09:38:00
4101,03,178,09:53:00
4101,03,178,10:07:00
4101,03,178,10:22:00
4101,03,178,10:37:00
4101,03,178,10:52:00
4101,03,178,11:07:00
4101,03,178,11:22:00
4101,03,178,11:37:00
4101,03,178,11:52:00
4101,03,178,12:07:00
4101,03,178,12:22:00
4101,03,178,12:37:00
4101,03,178,12:52:00
4101,03,178,13:07:00
4101,03,178,13:22:00
4101,03,178,13:37:00
4101,03,178,13:52:00
4101,03,178,14:07:00
4101,03,178,14:22:00
4101,03,178,14:37:00
4101,03,178,14:52:00
4101,03,178,15:09:00
4101,03,178,15:24:00
4101,03,178,15:39:00
4101,03,178,15:51:00
4101,03,178,16:01:00
4101,03,178,16:11:00
4101,03,178,16:21:00
4101,03,178,16:31:00
4101,03,178,16:41:00
4101,03,178,16:51:00
4101,03,178,17:01:00
4101,03,178,17:11:00
4101,03,178,17:21:00
4101,03,178,17:31:00
4101,03,178,17:41:00
4101,03,178,17:54:00
4101,03,178,18:07:00
4101,03,178,18:22:00
4101,03,178,18:37:00
4101,03,178,18:52:00
4101,03,178,19:07:00
4101,03,178,19:22:00
4101,03,178,19:37:00
4101,03,178,19:52:00
4101,03,178,20:07:00
4101,03,178,20:22:00
4101,03,178,20:40:00
4101,03,178,21:09:00
4101,03,178,21:39:00
4101,03,178,22:09:00
4101,03,178,22:39:00
4101,03,178,23:09:00
4101,03,178,23:39:00
4101,03,191,04:24:00
4101,03,191,04:54:00
4101,03,191,05:07:00
4101,03,191,05:24:00
4101,03,191,05:39:00
4101,03,191,05:54:00
4101,03,191,06:09:00
4101,03,191,06:24:00
4101,03,191,06:35:00
4101,03,191,06:45:00
4101,03,191,06:55:00
4101,03,191,07:05:00
4101,03,191,07:15:00
4101,03,191,07:24:00
4101,03,191,07:33:00
4101,03,191,07:44:00
4101,03,191,07:53:00
4101,03,191,08:03:00
4101,03,191,08:13:00
4101,03,191,08:23:00
4101,03,191,08:33:00
4101,03,191,08:46:00
4101,03,191,09:01:00
4101,03,191,09:15:00
4101,03,191,09:30:00
4101,03,191,09:45:00
4101,03,191,10:00:00
4101,03,191,10:14:00
4101,03,191,10:29:00
4101,03,191,10:44:00
4101,03,191,10:59:00
4101,03,191,11:14:00
4101,03,191,11:29:00
4101,03,191,11:44:00
4101,03,191,11:59:00
4101,03,191,12:14:00
4101,03,191,12:29:00
4101,03,191,12:44:00
4101,03,191,12:59:00
4101,03,191,13:14:00
4101,03,191,13:29:00
4101,03,191,13:44:00
4101,03,191,13:59:00
4101,03,191,14:14:00
4101,03,191,14:29:00
4101,03,191,14:44:00
4101,03,191,14:59:00
4101,03,191,15:16:00
4101,03,191,15:31:00
4101,03,191,15:46:00
4101,03,191,15:56:00
4101,03,191,16:06:00
4101,03,191,16:16:00
4101,03,191,16:26:00
4101,03,191,16:36:00
4101,03,191,16:46:00
4101,03,191,16:56:00
4101,03,191,17:06:00
4101,03,191,17:16:00
4101,03,191,17:26:00
4101,03,191,17:36:00
4101,03,191,17:46:00
4101,03,191,18:01:00
4101,03,191,18:14:00
4101,03,191,18:29:00
4101,03,191,18:45:00
4101,03,191,19:02:00
4101,03,191,19:17:00
4101,03,191,19:32:00
4101,03,191,19:47:00
4101,03,191,20:02:00
4101,03,191,20:17:00
4101,03,191,20:32:00
4101,03,191,20:47:00
4101,03,191,21:02:00
4101,03,191,21:16:00
4101,03,191,21:31:00
4101,03,191,21:46:00
4101,03,191,22:01:00
4101,03,191,22:24:00
4101,03,191,22:54:00
4101,03,228,04:57:00
4101,03,228,05:27:00
4101,03,228,05:57:00
4101,03,228,06:29:00
4101,03,228,06:59:00
4101,03,228,07:29:00
4101,03,228,08:00:00
4101,03,228,08:30:00
4101,03,228,09:00:00
4101,03,228,09:30:00
4101,03,228,10:00:00
4101,03,228,10:29:00
4101,03,228,10:59:00
4101,03,228,11:29:00
4101,03,228,11:59:00
4101,03,228,12:29:00
4101,03,228,12:59:00
4101,03,228,13:29:00
4101,03,228,13:58:00
4101,03,228,14:28:00
4101,03,228,14:57:00
4101,03,228,15:27:00
4101,03,228,15:57:00
4101,03,228,16:27:00
4101,03,228,16:57:00
4101,03,228,17:27:00
4101,03,228,17:55:00
4101,03,228,18:25:00
4101,03,228,18:55:00
4101,03,228,19:26:00
4101,03,228,19:56:00
4101,03,228,20:26:00
4101,03,228,20:59:00
4101,03,228,21:27:00
4101,03,228,21:57:00
4101,03,228,22:27:00
4101,03,N85,25:47:00
4101,03,N85,26:47:00
4101,03,N85,27:47:00
4101,03,N85,28:47:00
