BusStopID,BusStopNr,Line,ArrivalTime
5032,01,167,05:08:00
5032,01,167,05:28:00
5032,01,167,05:45:00
5032,01,167,06:00:00
5032,01,167,06:11:00
5032,01,167,06:23:00
5032,01,167,06:35:00
5032,01,167,06:47:00
5032,01,167,06:57:00
5032,01,167,07:08:00
5032,01,167,07:19:00
5032,01,167,07:31:00
5032,01,167,07:43:00
5032,01,167,07:55:00
5032,01,167,08:07:00
5032,01,167,08:19:00
5032,01,167,08:31:00
5032,01,167,08:43:00
5032,01,167,08:55:00
5032,01,167,09:07:00
5032,01,167,09:19:00
5032,01,167,09:31:00
5032,01,167,09:46:00
5032,01,167,10:01:00
5032,01,167,10:16:00
5032,01,167,10:31:00
5032,01,167,10:46:00
5032,01,167,11:01:00
5032,01,167,11:16:00
5032,01,167,11:31:00
5032,01,167,11:46:00
5032,01,167,12:01:00
5032,01,167,12:16:00
5032,01,167,12:31:00
5032,01,167,12:46:00
5032,01,167,13:01:00
5032,01,167,13:16:00
5032,01,167,13:31:00
5032,01,167,13:46:00
5032,01,167,14:01:00
5032,01,167,14:16:00
5032,01,167,14:31:00
5032,01,167,14:46:00
5032,01,167,15:01:00
5032,01,167,15:17:00
5032,01,167,15:30:00
5032,01,167,15:42:00
5032,01,167,15:54:00
5032,01,167,16:06:00
5032,01,167,16:18:00
5032,01,167,16:30:00
5032,01,167,16:42:00
5032,01,167,16:54:00
5032,01,167,17:06:00
5032,01,167,17:18:00
5032,01,167,17:30:00
5032,01,167,17:42:00
5032,01,167,17:54:00
5032,01,167,18:06:00
5032,01,167,18:17:00
5032,01,167,18:29:00
5032,01,167,18:41:00
5032,01,167,18:53:00
5032,01,167,19:05:00
5032,01,167,19:17:00
5032,01,167,19:31:00
5032,01,167,19:46:00
5032,01,167,20:01:00
5032,01,167,20:16:00
5032,01,167,20:31:00
5032,01,167,20:46:00
5032,01,167,21:01:00
5032,01,167,21:17:00
5032,01,167,21:32:00
5032,01,167,21:47:00
5032,01,167,22:02:00
5032,01,167,22:17:00
5032,01,167,22:38:00
5032,01,167,23:08:00
5032,01,171,06:19:00
5032,01,171,06:49:00
5032,01,171,07:19:00
5032,01,171,07:49:00
5032,01,171,08:24:00
5032,01,171,08:56:00
5032,01,171,09:29:00
5032,01,171,09:59:00
5032,01,171,10:29:00
5032,01,171,10:59:00
5032,01,171,11:29:00
5032,01,171,11:59:00
5032,01,171,12:29:00
5032,01,171,12:59:00
5032,01,171,13:29:00
5032,01,171,13:59:00
5032,01,171,14:29:00
5032,01,171,14:53:00
5032,01,171,15:23:00
5032,01,171,15:53:00
5032,01,171,16:23:00
5032,01,171,16:53:00
5032,01,171,17:23:00
5032,01,171,17:53:00
5032,01,171,18:23:00
5032,01,171,18:48:00
5032,01,171,19:18:00
5032,01,171,19:48:00
5032,01,171,20:18:00
5032,01,171,20:48:00
5032,01,171,21:18:00
5032,01,171,21:48:00
5032,01,190,06:04:00
5032,01,190,06:34:00
5032,01,190,07:04:00
5032,01,190,07:36:00
5032,01,190,08:09:00
5032,01,190,08:43:00
5032,01,190,09:13:00
5032,01,190,09:43:00
5032,01,190,10:13:00
5032,01,190,10:43:00
5032,01,190,11:13:00
5032,01,190,11:43:00
5032,01,190,12:13:00
5032,01,190,12:43:00
5032,01,190,13:13:00
5032,01,190,13:43:00
5032,01,190,14:13:00
5032,01,190,14:38:00
5032,01,190,15:08:00
5032,01,190,15:38:00
5032,01,190,16:08:00
5032,01,190,16:38:00
5032,01,190,17:08:00
5032,01,190,17:38:00
5032,01,190,18:08:00
5032,01,190,18:33:00
5032,01,190,19:03:00
5032,01,190,19:33:00
5032,01,190,20:03:00
5032,01,190,20:33:00
5032,01,190,21:03:00
5032,01,190,21:28:00
5032,01,190,21:58:00
5032,01,190,22:28:00
5032,01,249,06:56:00
5032,01,249,07:27:00
5032,01,249,07:58:00
5032,01,249,08:28:00
5032,01,249,08:56:00
5032,01,249,09:25:00
5032,01,249,09:55:00
5032,01,249,10:25:00
5032,01,249,10:55:00
5032,01,249,11:25:00
5032,01,249,11:55:00
5032,01,249,12:25:00
5032,01,249,12:55:00
5032,01,249,13:25:00
5032,01,249,13:55:00
5032,01,249,14:25:00
5032,01,249,14:55:00
5032,01,249,15:26:00
5032,01,249,15:56:00
5032,01,249,16:28:00
5032,01,249,16:58:00
5032,01,249,17:28:00
5032,01,249,17:58:00
5032,01,249,18:27:00
5032,01,249,18:57:00
5032,01,249,19:25:00
5032,01,249,19:55:00
5032,01,249,20:25:00
5032,01,249,20:55:00
5032,01,249,21:24:00
5032,01,523,04:31:00
5032,01,523,04:46:00
5032,01,523,04:56:00
5032,01,523,05:06:00
5032,01,523,05:16:00
5032,01,523,05:26:00
5032,01,523,05:36:00
5032,01,523,05:46:00
5032,01,523,05:53:00
5032,01,523,05:59:00
5032,01,523,06:05:00
5032,01,523,06:11:00
5032,01,523,06:17:00
5032,01,523,06:23:00
5032,01,523,06:29:00
5032,01,523,06:35:00
5032,01,523,06:41:00
5032,01,523,06:46:00
5032,01,523,06:51:00
5032,01,523,06:56:00
5032,01,523,07:01:00
5032,01,523,07:06:00
5032,01,523,07:11:00
5032,01,523,07:16:00
5032,01,523,07:21:00
5032,01,523,07:26:00
5032,01,523,07:31:00
5032,01,523,07:36:00
5032,01,523,07:41:00
5032,01,523,07:46:00
5032,01,523,07:51:00
5032,01,523,07:56:00
5032,01,523,08:01:00
5032,01,523,08:07:00
5032,01,523,08:13:00
5032,01,523,08:19:00
5032,01,523,08:25:00
5032,01,523,08:31:00
5032,01,523,08:37:00
5032,01,523,08:43:00
5032,01,523,08:49:00
5032,01,523,08:55:00
5032,01,523,09:01:00
5032,01,523,09:07:00
5032,01,523,09:16:00
5032,01,523,09:26:00
5032,01,523,09:36:00
5032,01,523,09:46:00
5032,01,523,09:56:00
5032,01,523,10:06:00
5032,01,523,10:16:00
5032,01,523,10:26:00
5032,01,523,10:36:00
5032,01,523,10:46:00
5032,01,523,10:56:00
5032,01,523,11:06:00
