BusStopID,BusStopNr,Line,ArrivalTime
1300,02,338,05:10:00
1300,02,338,05:30:00
1300,02,338,05:50:00
1300,02,338,06:05:00
1300,02,338,06:20:00
1300,02,338,06:35:00
1300,02,338,06:53:00
1300,02,338,07:09:00
1300,02,338,07:24:00
1300,02,338,07:39:00
1300,02,338,07:55:00
1300,02,338,08:10:00
1300,02,338,08:25:00
1300,02,338,08:40:00
1300,02,338,08:54:00
1300,02,338,09:09:00
1300,02,338,12:51:00
1300,02,338,13:06:00
1300,02,338,13:21:00
1300,02,338,13:36:00
1300,02,338,13:51:00
1300,02,338,14:06:00
1300,02,338,14:21:00
1300,02,338,14:36:00
1300,02,338,14:51:00
1300,02,338,15:06:00
1300,02,338,15:22:00
1300,02,338,15:37:00
1300,02,338,15:52:00
1300,02,338,16:07:00
1300,02,338,16:22:00
1300,02,338,16:37:00
1300,02,338,16:52:00
1300,02,338,17:07:00
1300,02,338,17:22:00
1300,02,338,17:37:00
1300,02,338,17:52:00
1300,02,338,18:07:00
1300,01,338,05:50:00
1300,01,338,06:06:00
1300,01,338,06:21:00
1300,01,338,06:36:00
1300,01,338,06:52:00
1300,01,338,07:07:00
1300,01,338,07:22:00
1300,01,338,07:37:00
1300,01,338,07:52:00
1300,01,338,08:07:00
1300,01,338,08:22:00
1300,01,338,08:39:00
1300,01,338,08:59:00
1300,01,338,09:19:00
1300,01,338,09:39:00
1300,01,338,09:59:00
1300,01,338,13:20:00
1300,01,338,13:35:00
1300,01,338,13:50:00
1300,01,338,14:05:00
1300,01,338,14:20:00
1300,01,338,14:35:00
1300,01,338,14:50:00
1300,01,338,15:05:00
1300,01,338,15:20:00
1300,01,338,15:35:00
1300,01,338,15:50:00
1300,01,338,16:05:00
1300,01,338,16:20:00
1300,01,338,16:35:00
1300,01,338,16:50:00
1300,01,338,17:05:00
1300,01,338,17:19:00
1300,01,338,17:34:00
1300,01,338,17:50:00
1300,01,338,18:05:00
1300,01,338,18:20:00
1300,01,338,18:38:00
