BusStopID,BusStopNr,Line,ArrivalTime
2129,02,135,05:04:00
2129,02,135,05:34:00
2129,02,135,05:58:00
2129,02,135,06:20:00
2129,02,135,06:35:00
2129,02,135,06:50:00
2129,02,135,07:06:00
2129,02,135,07:23:00
2129,02,135,07:38:00
2129,02,135,07:53:00
2129,02,135,08:08:00
2129,02,135,08:23:00
2129,02,135,08:38:00
2129,02,135,08:53:00
2129,02,135,09:07:00
2129,02,135,09:22:00
2129,02,135,09:42:00
2129,02,135,10:02:00
2129,02,135,10:22:00
2129,02,135,10:42:00
2129,02,135,11:02:00
2129,02,135,11:22:00
2129,02,135,11:42:00
2129,02,135,12:02:00
2129,02,135,12:22:00
2129,02,135,12:42:00
2129,02,135,13:02:00
2129,02,135,13:22:00
2129,02,135,13:42:00
2129,02,135,14:02:00
2129,02,135,14:20:00
2129,02,135,14:35:00
2129,02,135,14:50:00
2129,02,135,15:06:00
2129,02,135,15:22:00
2129,02,135,15:37:00
2129,02,135,15:52:00
2129,02,135,16:07:00
2129,02,135,16:22:00
2129,02,135,16:37:00
2129,02,135,16:52:00
2129,02,135,17:07:00
2129,02,135,17:22:00
2129,02,135,17:37:00
2129,02,135,17:52:00
2129,02,135,18:07:00
2129,02,135,18:25:00
2129,02,135,18:45:00
2129,02,135,19:04:00
2129,02,135,19:23:00
2129,02,135,19:43:00
2129,02,135,20:03:00
2129,02,135,20:23:00
2129,02,135,20:43:00
2129,02,135,21:03:00
2129,02,135,21:21:00
2129,02,135,21:41:00
2129,02,135,22:04:00
2129,02,135,22:34:00
2129,02,135,23:04:00
2129,02,135,23:34:00
2129,02,311,06:08:00
2129,02,311,06:48:00
2129,02,311,07:19:00
2129,02,311,07:49:00
2129,02,311,08:19:00
2129,02,311,08:49:00
2129,02,311,09:18:00
2129,02,311,09:48:00
2129,02,311,10:18:00
2129,02,311,10:48:00
2129,02,311,11:18:00
2129,02,311,11:48:00
2129,02,311,12:18:00
2129,02,311,12:48:00
2129,02,311,13:18:00
2129,02,311,13:48:00
2129,02,311,14:18:00
2129,02,311,14:48:00
2129,02,311,15:19:00
2129,02,311,15:49:00
2129,02,311,16:19:00
2129,02,311,16:49:00
2129,02,311,17:19:00
2129,02,311,17:49:00
2129,02,311,18:19:00
2129,02,311,18:49:00
2129,02,311,19:18:00
2129,02,311,19:48:00
2129,02,311,20:18:00
2129,02,311,20:48:00
2129,02,311,21:18:00
2129,01,135,04:47:00
2129,01,135,05:17:00
2129,01,135,05:45:00
2129,01,135,06:05:00
2129,01,135,06:22:00
2129,01,135,06:37:00
2129,01,135,06:52:00
2129,01,135,07:08:00
2129,01,135,07:23:00
2129,01,135,07:38:00
2129,01,135,07:53:00
2129,01,135,08:08:00
2129,01,135,08:23:00
2129,01,135,08:38:00
2129,01,135,08:53:00
2129,01,135,09:08:00
2129,01,135,09:29:00
2129,01,135,09:49:00
2129,01,135,10:09:00
2129,01,135,10:29:00
2129,01,135,10:49:00
2129,01,135,11:09:00
2129,01,135,11:29:00
2129,01,135,11:49:00
2129,01,135,12:09:00
2129,01,135,12:29:00
2129,01,135,12:49:00
2129,01,135,13:09:00
2129,01,135,13:24:00
2129,01,135,13:39:00
2129,01,135,13:54:00
2129,01,135,14:09:00
2129,01,135,14:24:00
2129,01,135,14:39:00
2129,01,135,14:54:00
2129,01,135,15:09:00
2129,01,135,15:25:00
2129,01,135,15:40:00
2129,01,135,15:55:00
2129,01,135,16:10:00
2129,01,135,16:25:00
2129,01,135,16:40:00
2129,01,135,16:55:00
2129,01,135,17:10:00
2129,01,135,17:30:00
2129,01,135,17:50:00
2129,01,135,18:10:00
2129,01,135,18:30:00
2129,01,135,18:50:00
2129,01,135,19:10:00
2129,01,135,19:28:00
2129,01,135,19:48:00
2129,01,135,20:07:00
2129,01,135,20:27:00
2129,01,135,20:47:00
2129,01,135,21:07:00
2129,01,135,21:25:00
2129,01,135,21:47:00
2129,01,135,22:17:00
2129,01,135,22:47:00
2129,01,135,23:17:00
2129,01,311,05:41:00
2129,01,311,06:11:00
2129,01,311,06:42:00
2129,01,311,07:13:00
2129,01,311,07:44:00
2129,01,311,08:14:00
2129,01,311,08:44:00
2129,01,311,09:14:00
2129,01,311,09:43:00
2129,01,311,10:13:00
2129,01,311,10:43:00
2129,01,311,11:13:00
2129,01,311,11:43:00
2129,01,311,12:13:00
2129,01,311,12:43:00
2129,01,311,13:13:00
2129,01,311,13:43:00
2129,01,311,14:13:00
2129,01,311,14:43:00
2129,01,311,15:13:00
2129,01,311,15:43:00
2129,01,311,16:13:00
2129,01,311,16:43:00
2129,01,311,17:13:00
2129,01,311,17:43:00
2129,01,311,18:13:00
2129,01,311,18:43:00
2129,01,311,19:13:00
2129,01,311,19:43:00
2129,01,311,20:22:00
2129,01,311,21:02:00
