BusStopID,BusStopNr,Line,ArrivalTime
1960,01,L35,06:23:00
1960,01,L35,07:59:00
1960,01,L35,09:31:00
1960,01,L35,11:03:00
1960,01,L35,13:01:00
1960,01,L35,14:36:00
1960,01,L35,16:06:00
1960,01,L35,17:36:00
1960,01,L35,19:06:00
1960,01,L35,20:38:00
1960,01,L37,04:51:00
1960,01,L37,05:26:00
1960,01,L37,06:26:00
1960,01,L37,07:11:00
1960,01,L37,08:48:00
1960,01,L37,10:48:00
1960,01,L37,12:13:00
1960,01,L37,13:13:00
1960,01,L37,14:13:00
1960,01,L37,15:13:00
1960,01,L37,16:13:00
1960,01,L37,17:13:00
1960,01,L37,18:03:00
1960,01,L37,19:23:00
1960,01,L37,21:03:00
1960,01,L37,22:33:00
1960,01,N62,24:53:00
1960,01,N62,25:52:00
1960,01,N62,27:52:00
