BusStopID,BusStopNr,Line,ArrivalTime
3757,01,L19,05:54:00
3757,01,L19,06:54:00
3757,01,L19,07:55:00
3757,01,L19,09:55:00
3757,01,L19,11:50:00
3757,01,L19,14:41:00
3757,01,L19,15:42:00
3757,01,L19,16:42:00
3757,01,L19,17:57:00
3757,01,L19,19:11:00
3757,01,L19,20:35:00
3757,01,L19,22:44:00
3757,02,L19,05:11:00
3757,02,L19,06:11:00
3757,02,L19,07:11:00
3757,02,L19,08:11:00
3757,02,L19,09:26:00
3757,02,L19,11:26:00
3757,02,L19,13:11:00
3757,02,L19,15:59:00
3757,02,L19,17:09:00
3757,02,L19,18:24:00
3757,02,L19,19:24:00
3757,02,L19,21:24:00
3757,01,L19,05:54:00
3757,01,L19,06:54:00
3757,01,L19,07:55:00
3757,01,L19,09:55:00
3757,01,L19,11:50:00
3757,01,L19,14:41:00
3757,01,L19,15:42:00
3757,01,L19,16:42:00
3757,01,L19,17:57:00
3757,01,L19,19:11:00
3757,01,L19,20:35:00
3757,01,L19,22:44:00
3757,02,L19,05:11:00
3757,02,L19,06:11:00
3757,02,L19,07:11:00
3757,02,L19,08:11:00
3757,02,L19,09:26:00
3757,02,L19,11:26:00
3757,02,L19,13:11:00
3757,02,L19,15:59:00
3757,02,L19,17:09:00
3757,02,L19,18:24:00
3757,02,L19,19:24:00
3757,02,L19,21:24:00
