BusStopID,BusStopNr,Line,ArrivalTime
1696,02,L38,05:55:00
1696,02,L38,06:55:00
1696,02,L38,07:58:00
1696,02,L38,09:13:00
1696,02,L38,10:11:00
1696,02,L38,11:11:00
1696,02,L38,12:12:00
1696,02,L38,13:12:00
1696,02,L38,14:26:00
1696,02,L38,15:31:00
1696,02,L38,16:36:00
1696,02,L38,17:40:00
1696,02,L38,18:55:00
1696,02,L38,19:54:00
1696,02,L38,20:54:00
1696,02,L38,22:04:00
1696,01,L38,04:53:00
1696,01,L38,06:05:00
1696,01,L38,07:05:00
1696,01,L38,08:21:00
1696,01,L38,09:21:00
1696,01,L38,10:21:00
1696,01,L38,11:21:00
1696,01,L38,12:21:00
1696,01,L38,13:35:00
1696,01,L38,14:34:00
1696,01,L38,15:39:00
1696,01,L38,16:44:00
1696,01,L38,17:48:00
1696,01,L38,19:04:00
1696,01,L38,20:04:00
1696,01,L38,21:04:00
